tago_stop_id,stop_name,sigungu,dong_tago,dong_stcis,n_matches,stcis_sttn_id,excclc_area_cd,sttn_sgg_cd,tcbo_id_sttn,match_tier
CWB379000036,앞실마을,창원시의창구,북면,북면,2,4820862,MM10148015,48121,03,동일치
CWB379000050,앞실마을입구,창원시의창구,북면,북면,2,4808772,MM10148015,48121,03,동일치
CWB379000050,앞실마을입구,창원시의창구,북면,북면,2,4820862,MM10148015,48121,03,동일치
CWB379000052,앞실마을입구,창원시의창구,북면,북면,2,4808772,MM10148015,48121,03,동일치
CWB379000052,앞실마을입구,창원시의창구,북면,북면,2,4820862,MM10148015,48121,03,동일치
CWB379003121,어유골,창원시의창구,북면,북면,1,4820882,MM10148015,48121,03,동일치
CWB379003122,어유골,창원시의창구,북면,북면,1,4820882,MM10148015,48121,03,동일치
CWB379000154,영신아파트,창원시의창구,북면,북면,2,4808122,MM10148015,48121,03,동일치
CWB379000154,영신아파트,창원시의창구,북면,북면,2,4820792,MM10148015,48121,03,동일치
CWB379000155,영신아파트,창원시의창구,북면,북면,2,4808122,MM10148015,48121,03,동일치
CWB379000155,영신아파트,창원시의창구,북면,북면,2,4820792,MM10148015,48121,03,동일치
CWB379000260,외감입구,창원시의창구,북면,북면,2,4807632,MM10148015,48121,03,동일치
CWB379000260,외감입구,창원시의창구,북면,북면,2,4807612,MM10148015,48121,03,동일치
CWB379000262,외감입구,창원시의창구,북면,북면,2,4807632,MM10148015,48121,03,동일치
CWB379000262,외감입구,창원시의창구,북면,북면,2,4807612,MM10148015,48121,03,동일치
CWB379003328,중방마을회관,창원시의창구,북면,북면,2,4827192,MM10148015,48121,03,동일치
CWB379003328,중방마을회관,창원시의창구,북면,북면,2,4827182,MM10148015,48121,03,동일치
CWB379003329,중방마을회관,창원시의창구,북면,북면,2,4827192,MM10148015,48121,03,동일치
CWB379003329,중방마을회관,창원시의창구,북면,북면,2,4827182,MM10148015,48121,03,동일치
CWB379000254,중재골입구,창원시의창구,북면,북면,2,4807592,MM10148015,48121,03,동일치
CWB379000254,중재골입구,창원시의창구,북면,북면,2,4807602,MM10148015,48121,03,동일치
CWB379000253,중재골입구,창원시의창구,북면,북면,2,4807592,MM10148015,48121,03,동일치
CWB379000253,중재골입구,창원시의창구,북면,북면,2,4807602,MM10148015,48121,03,동일치
CWB379000047,중촌,창원시의창구,북면,북면,2,4803792,MM10148015,48121,03,동일치
CWB379000047,중촌,창원시의창구,북면,북면,2,4820902,MM10148015,48121,03,동일치
CWB379000046,중촌,창원시의창구,북면,북면,2,4803792,MM10148015,48121,03,동일치
CWB379000046,중촌,창원시의창구,북면,북면,2,4820902,MM10148015,48121,03,동일치
CWB379000274,지개리입구,창원시의창구,북면,북면,4,4830742,MM10148015,48121,03,동일치
CWB379000274,지개리입구,창원시의창구,북면,북면,4,4830752,MM10148015,48121,03,동일치
CWB379000274,지개리입구,창원시의창구,북면,북면,4,4821032,MM10148015,48121,03,동일치
CWB379000274,지개리입구,창원시의창구,북면,북면,4,4803752,MM10148015,48121,03,동일치
CWB379000276,지개리입구,창원시의창구,북면,북면,4,4830742,MM10148015,48121,03,동일치
CWB379000276,지개리입구,창원시의창구,북면,북면,4,4830752,MM10148015,48121,03,동일치
CWB379000276,지개리입구,창원시의창구,북면,북면,4,4821032,MM10148015,48121,03,동일치
CWB379000276,지개리입구,창원시의창구,북면,북면,4,4803752,MM10148015,48121,03,동일치
CWB379003426,천수림아파트정문,창원시의창구,북면,북면,1,4827872,MM10148015,48121,03,동일치
CWB379000007,초소,창원시의창구,북면,북면,2,4829152,MM10148015,48121,03,동일치
CWB379000007,초소,창원시의창구,북면,북면,2,4802392,MM10148015,48121,03,동일치
CWB379000008,초소,창원시의창구,북면,북면,2,4829152,MM10148015,48121,03,동일치
CWB379000008,초소,창원시의창구,북면,북면,2,4802392,MM10148015,48121,03,동일치
CWB379003324,푸르지오아파트,창원시의창구,북면,북면,1,4827232,MM10148015,48121,03,동일치
CWB379006169,하천리,창원시의창구,북면,북면,1,4833162,MM10148015,48121,03,동일치
CWB379006168,하천리,창원시의창구,북면,북면,1,4833162,MM10148015,48121,03,동일치
CWB379003291,행복가득한집,창원시의창구,북면,북면,2,4827052,MM10148015,48121,03,동일치
CWB379003291,행복가득한집,창원시의창구,북면,북면,2,4827042,MM10148015,48121,03,동일치
CWB379003290,행복가득한집,창원시의창구,북면,북면,2,4827052,MM10148015,48121,03,동일치
CWB379003290,행복가득한집,창원시의창구,북면,북면,2,4827042,MM10148015,48121,03,동일치
CWB379002912,행복한병원,창원시의창구,북면,북면,2,4800622,MM10148015,48121,03,동일치
CWB379002912,행복한병원,창원시의창구,북면,북면,2,4820762,MM10148015,48121,03,동일치
CWB379002913,행복한병원,창원시의창구,북면,북면,2,4800622,MM10148015,48121,03,동일치
CWB379002913,행복한병원,창원시의창구,북면,북면,2,4820762,MM10148015,48121,03,동일치
CWB379000014,현도,창원시의창구,북면,북면,1,4820832,MM10148015,48121,03,동일치
CWB379000013,현도,창원시의창구,북면,북면,1,4820832,MM10148015,48121,03,동일치
CWB379000237,화천리,창원시의창구,북면,북면,2,4821022,MM10148015,48121,03,동일치
CWB379000237,화천리,창원시의창구,북면,북면,2,4800192,MM10148015,48121,03,동일치
CWB379000238,화천리,창원시의창구,북면,북면,2,4821022,MM10148015,48121,03,동일치
CWB379000238,화천리,창원시의창구,북면,북면,2,4800192,MM10148015,48121,03,동일치
CWB379003251,휴먼빌1단지,창원시의창구,북면,북면,1,4826732,MM10148015,48121,03,동일치
CWB379003250,휴먼빌2단지,창원시의창구,북면,북면,1,4826722,MM10148015,48121,03,동일치
CWB379003380,휴먼빌3차아파트,창원시의창구,북면,북면,1,4825372,MM10148015,48121,03,동일치
CWB379003286,힐스테이트1차,창원시의창구,북면,북면,1,4826982,MM10148015,48121,03,동일치
CWB379003423,힐스테이트3차,창원시의창구,북면,북면,2,4827032,MM10148015,48121,03,동일치
CWB379003423,힐스테이트3차,창원시의창구,북면,북면,2,4821202,MM10148015,48121,03,동일치
CWB379003332,힐스테이트3차.천수림아파트,창원시의창구,북면,북면,1,4827032,MM10148015,48121,03,동일치
CWB379003427,힐스테이트4차,창원시의창구,북면,북면,1,4827882,MM10148015,48121,03,동일치
CWB379000300,굴현고개,창원시의창구,의창동,북면,2,4821052,MM10148015,48121,03,시군구만일치
CWB379000300,굴현고개,창원시의창구,의창동,북면,2,4818282,MM10148015,48121,03,시군구만일치
CWB379000346,동정동,창원시의창구,의창동,동정동,5,4821072,MM10148015,48121,03,시군구만일치
CWB379000346,동정동,창원시의창구,의창동,동정동,5,4815522,MM10148015,48121,03,시군구만일치
CWB379000346,동정동,창원시의창구,의창동,서상동,5,4815552,MM10148015,48121,03,시군구만일치
CWB379000346,동정동,창원시의창구,의창동,서상동,5,4815552,MM10148015,48121,03,시군구만일치
CWB379000346,동정동,창원시의창구,의창동,서상동,5,4815532,MM10148015,48121,03,시군구만일치
CWB379000322,동정동갓골,창원시의창구,의창동,동정동,2,4821072,MM10148015,48121,03,시군구만일치
CWB379000322,동정동갓골,창원시의창구,의창동,동정동,2,4815522,MM10148015,48121,03,시군구만일치
CWB379000323,동정동갓골,창원시의창구,의창동,동정동,2,4821072,MM10148015,48121,03,시군구만일치
CWB379000323,동정동갓골,창원시의창구,의창동,동정동,2,4815522,MM10148015,48121,03,시군구만일치
CWB379000419,소계시장,창원시의창구,의창동,소계동,2,4810602,MM10148015,48121,03,시군구만일치
CWB379000419,소계시장,창원시의창구,의창동,소계동,2,4829032,MM10148015,48121,03,시군구만일치
CWB379000418,소계입구,창원시의창구,의창동,소계동,2,4828932,MM10148015,48121,03,시군구만일치
CWB379000418,소계입구,창원시의창구,의창동,소계동,2,4810572,MM10148015,48121,03,시군구만일치
CWB379002799,소계종점,창원시의창구,의창동,소계동,3,4810562,MM10148015,48121,03,시군구만일치
CWB379002799,소계종점,창원시의창구,의창동,소계동,3,4810522,MM10148015,48121,03,시군구만일치
CWB379002799,소계종점,창원시의창구,의창동,소계동,3,4810532,MM10148015,48121,03,시군구만일치
CWB379005804,소계종점,창원시의창구,의창동,소계동,3,4810562,MM10148015,48121,03,시군구만일치
CWB379005804,소계종점,창원시의창구,의창동,소계동,3,4810522,MM10148015,48121,03,시군구만일치
CWB379005804,소계종점,창원시의창구,의창동,소계동,3,4810532,MM10148015,48121,03,시군구만일치
CWB379000403,소계종점입구,창원시의창구,의창동,소계동,1,4810532,MM10148015,48121,03,시군구만일치
CWB379000370,소답동,창원시의창구,의창동,소답동,4,1702207,27001,48121,08,시군구만일치
CWB379000370,소답동,창원시의창구,의창동,소답동,4,1702208,27001,48121,08,시군구만일치
CWB379000370,소답동,창원시의창구,의창동,소답동,4,4812642,MM10148015,48121,03,시군구만일치
CWB379000370,소답동,창원시의창구,의창동,소답동,4,4810452,MM10148015,48121,03,시군구만일치
CWB379000366,소답동,창원시의창구,의창동,소답동,4,1702207,27001,48121,08,시군구만일치
CWB379000366,소답동,창원시의창구,의창동,소답동,4,1702208,27001,48121,08,시군구만일치
CWB379000366,소답동,창원시의창구,의창동,소답동,4,4812642,MM10148015,48121,03,시군구만일치
CWB379000366,소답동,창원시의창구,의창동,소답동,4,4810452,MM10148015,48121,03,시군구만일치
CWB379000367,윤병원,창원시의창구,의창동,서상동,4,1702203,27001,48121,08,시군구만일치
CWB379000367,윤병원,창원시의창구,의창동,서상동,4,1702204,27001,48121,08,시군구만일치
CWB379000367,윤병원,창원시의창구,의창동,서상동,4,4805992,MM10148015,48121,03,시군구만일치
CWB379000367,윤병원,창원시의창구,의창동,서상동,4,4805962,MM10148015,48121,03,시군구만일치
CWB379000358,윤병원,창원시의창구,의창동,서상동,4,1702203,27001,48121,08,시군구만일치
CWB379000358,윤병원,창원시의창구,의창동,서상동,4,1702204,27001,48121,08,시군구만일치
CWB379000358,윤병원,창원시의창구,의창동,서상동,4,4805992,MM10148015,48121,03,시군구만일치
CWB379000358,윤병원,창원시의창구,의창동,서상동,4,4805962,MM10148015,48121,03,시군구만일치
CWB379000369,의창동환승센터,창원시의창구,의창동,서상동,4,1702206,27001,48121,08,시군구만일치
CWB379000369,의창동환승센터,창원시의창구,의창동,서상동,4,4805782,MM10148015,48121,03,시군구만일치
CWB379000369,의창동환승센터,창원시의창구,의창동,중동,4,1702205,27001,48121,08,시군구만일치
CWB379000369,의창동환승센터,창원시의창구,의창동,중동,4,4805802,MM10148015,48121,03,시군구만일치
CWB379000361,의창동환승센터,창원시의창구,의창동,서상동,4,1702206,27001,48121,08,시군구만일치
CWB379000361,의창동환승센터,창원시의창구,의창동,서상동,4,4805782,MM10148015,48121,03,시군구만일치
CWB379000361,의창동환승센터,창원시의창구,의창동,중동,4,1702205,27001,48121,08,시군구만일치
CWB379000361,의창동환승센터,창원시의창구,의창동,중동,4,4805802,MM10148015,48121,03,시군구만일치
CWB379000396,창원여중,창원시의창구,의창동,팔용동,2,4802972,MM10148015,48121,03,시군구만일치
CWB379000396,창원여중,창원시의창구,의창동,팔용동,2,4802962,MM10148015,48121,03,시군구만일치
CWB379000408,창원역,창원시의창구,의창동,동정동,6,1702198,27001,48121,08,시군구만일치
CWB379000408,창원역,창원시의창구,의창동,동정동,6,4802892,MM10148015,48121,03,시군구만일치
CWB379000408,창원역,창원시의창구,의창동,소계동,6,7914139,MM12148000,48121,03,시군구만일치
CWB379000408,창원역,창원시의창구,의창동,팔용동,6,1702197,27001,48121,08,시군구만일치
CWB379000408,창원역,창원시의창구,의창동,팔용동,6,4802902,MM10148015,48121,03,시군구만일치
CWB379000408,창원역,창원시의창구,의창동,팔용동,6,4826382,MM10148015,48121,03,시군구만일치
CWB379000314,천주암,창원시의창구,의창동,동정동,2,4821062,MM10148015,48121,03,시군구만일치
CWB379000314,천주암,창원시의창구,의창동,소답동,2,4802502,MM10148015,48121,03,시군구만일치
CWB379000316,천주암,창원시의창구,의창동,동정동,2,4821062,MM10148015,48121,03,시군구만일치
CWB379000316,천주암,창원시의창구,의창동,소답동,2,4802502,MM10148015,48121,03,시군구만일치
CWB379000336,흥한웰가아파트,창원시의창구,의창동,동정동,2,4800012,MM10148015,48121,03,시군구만일치
CWB379000336,흥한웰가아파트,창원시의창구,의창동,서상동,2,4815542,MM10148015,48121,03,시군구만일치
CWB379000342,흥한웰가아파트,창원시의창구,의창동,동정동,2,4800012,MM10148015,48121,03,시군구만일치
CWB379000342,흥한웰가아파트,창원시의창구,의창동,서상동,2,4815542,MM10148015,48121,03,시군구만일치
CWB379002297,경남테크노파크,창원시의창구,팔룡동,소계동,4,4300685,MM10148000,48121,03,시군구만일치
CWB379002297,경남테크노파크,창원시의창구,팔룡동,소계동,4,4819482,MM10148015,48121,03,시군구만일치
CWB379002297,경남테크노파크,창원시의창구,팔룡동,팔용동,4,4300700,MM10148000,48121,03,시군구만일치
CWB379002297,경남테크노파크,창원시의창구,팔룡동,팔용동,4,4819492,MM10148015,48121,03,시군구만일치
CWB379000443,경남테크노파크,창원시의창구,팔룡동,소계동,4,4300685,MM10148000,48121,03,시군구만일치
CWB379000443,경남테크노파크,창원시의창구,팔룡동,소계동,4,4819482,MM10148015,48121,03,시군구만일치
CWB379000443,경남테크노파크,창원시의창구,팔룡동,팔용동,4,4300700,MM10148000,48121,03,시군구만일치
CWB379000443,경남테크노파크,창원시의창구,팔룡동,팔용동,4,4819492,MM10148015,48121,03,시군구만일치
CWB379000857,대원파크빌아파트,창원시의창구,팔룡동,,0,,,,,미매칭
CWB379000487,동서식품,창원시의창구,팔룡동,팔용동,4,4300698,MM10148000,48121,03,시군구만일치
CWB379000487,동서식품,창원시의창구,팔룡동,팔용동,4,4300687,MM10148000,48121,03,시군구만일치
CWB379000487,동서식품,창원시의창구,팔룡동,팔용동,4,4815812,MM10148015,48121,03,시군구만일치
CWB379000487,동서식품,창원시의창구,팔룡동,팔용동,4,4815802,MM10148015,48121,03,시군구만일치
CWB379000476,동서식품,창원시의창구,팔룡동,팔용동,4,4300698,MM10148000,48121,03,시군구만일치
CWB379000476,동서식품,창원시의창구,팔룡동,팔용동,4,4300687,MM10148000,48121,03,시군구만일치
CWB379000476,동서식품,창원시의창구,팔룡동,팔용동,4,4815812,MM10148015,48121,03,시군구만일치
CWB379000476,동서식품,창원시의창구,팔룡동,팔용동,4,4815802,MM10148015,48121,03,시군구만일치
CWB379005414,마창자동차운전전문학원,창원시의창구,팔룡동,,0,,,,,미매칭
CWB379006085,문성고등학교,창원시의창구,팔룡동,,0,,,,,미매칭
CWB379000920,셰플러코리아,창원시의창구,팔룡동,,0,,,,,미매칭
CWB379006081,시티7,창원시의창구,팔룡동,,0,,,,,미매칭
CWB379006238,운암서원삼거리,창원시의창구,팔룡동,팔용동,2,4833652,MM10148015,48121,03,시군구만일치
CWB379006238,운암서원삼거리,창원시의창구,팔룡동,팔용동,2,4833642,MM10148015,48121,03,시군구만일치
CWB379006237,운암서원삼거리,창원시의창구,팔룡동,팔용동,2,4833652,MM10148015,48121,03,시군구만일치
CWB379006237,운암서원삼거리,창원시의창구,팔룡동,팔용동,2,4833642,MM10148015,48121,03,시군구만일치
CWB379000499,차룡단지,창원시의창구,팔룡동,팔용동,2,4803332,MM10148015,48121,03,시군구만일치
CWB379000499,차룡단지,창원시의창구,팔룡동,팔용동,2,4803322,MM10148015,48121,03,시군구만일치
CWB379000498,차룡단지,창원시의창구,팔룡동,팔용동,2,4803332,MM10148015,48121,03,시군구만일치
CWB379000498,차룡단지,창원시의창구,팔룡동,팔용동,2,4803322,MM10148015,48121,03,시군구만일치
CWB379000606,차룡사거리,창원시의창구,팔룡동,팔용동,4,4300695,MM10148000,48121,03,시군구만일치
CWB379000606,차룡사거리,창원시의창구,팔룡동,팔용동,4,4300690,MM10148000,48121,03,시군구만일치
CWB379000606,차룡사거리,창원시의창구,팔룡동,팔용동,4,4803312,MM10148015,48121,03,시군구만일치
CWB379000606,차룡사거리,창원시의창구,팔룡동,팔용동,4,4803302,MM10148015,48121,03,시군구만일치
CWB379000615,차룡사거리,창원시의창구,팔룡동,팔용동,4,4300695,MM10148000,48121,03,시군구만일치
CWB379000615,차룡사거리,창원시의창구,팔룡동,팔용동,4,4300690,MM10148000,48121,03,시군구만일치
CWB379000615,차룡사거리,창원시의창구,팔룡동,팔용동,4,4803312,MM10148015,48121,03,시군구만일치
CWB379000615,차룡사거리,창원시의창구,팔룡동,팔용동,4,4803302,MM10148015,48121,03,시군구만일치
CWB379000717,창원공고.파티마병원,창원시의창구,팔룡동,명서동,2,4803162,MM10148015,48121,03,시군구만일치
CWB379000717,창원공고.파티마병원,창원시의창구,팔룡동,팔용동,2,4801912,MM10148015,48121,03,시군구만일치
CWB379000689,창원공고.파티마병원,창원시의창구,팔룡동,명서동,2,4803162,MM10148015,48121,03,시군구만일치
CWB379000689,창원공고.파티마병원,창원시의창구,팔룡동,팔용동,2,4801912,MM10148015,48121,03,시군구만일치
CWB379000741,창원문성대학교,창원시의창구,팔룡동,,0,,,,,미매칭
CWB379000737,창원문성대학교,창원시의창구,팔룡동,,0,,,,,미매칭
CWB379000660,창원스마트업파크,창원시의창구,팔룡동,팔용동,2,4806242,MM10148015,48121,03,시군구만일치
CWB379000660,창원스마트업파크,창원시의창구,팔룡동,팔용동,2,4833662,MM10148015,48121,03,시군구만일치
CWB379006236,창원스마트업파크,창원시의창구,팔룡동,팔용동,2,4806242,MM10148015,48121,03,시군구만일치
CWB379006236,창원스마트업파크,창원시의창구,팔룡동,팔용동,2,4833662,MM10148015,48121,03,시군구만일치
CWB379000387,창원여중,창원시의창구,팔룡동,팔용동,2,4802972,MM10148015,48121,03,시군구만일치
CWB379000387,창원여중,창원시의창구,팔룡동,팔용동,2,4802962,MM10148015,48121,03,시군구만일치
CWB379000409,창원역,창원시의창구,팔룡동,동정동,6,1702198,27001,48121,08,시군구만일치
CWB379000409,창원역,창원시의창구,팔룡동,동정동,6,4802892,MM10148015,48121,03,시군구만일치
CWB379000409,창원역,창원시의창구,팔룡동,소계동,6,7914139,MM12148000,48121,03,시군구만일치
CWB379000409,창원역,창원시의창구,팔룡동,팔용동,6,1702197,27001,48121,08,시군구만일치
CWB379000409,창원역,창원시의창구,팔룡동,팔용동,6,4802902,MM10148015,48121,03,시군구만일치
CWB379000409,창원역,창원시의창구,팔룡동,팔용동,6,4826382,MM10148015,48121,03,시군구만일치
CWB379000421,창원웨딩의전당,창원시의창구,팔룡동,팔용동,2,4807832,MM10148015,48121,03,시군구만일치
CWB379000421,창원웨딩의전당,창원시의창구,팔룡동,팔용동,2,4807822,MM10148015,48121,03,시군구만일치
CWB379000417,창원웨딩의전당,창원시의창구,팔룡동,팔용동,2,4807832,MM10148015,48121,03,시군구만일치
CWB379000417,창원웨딩의전당,창원시의창구,팔룡동,팔용동,2,4807822,MM10148015,48121,03,시군구만일치
CWB379006087,창원종합운동장,창원시의창구,팔룡동,,0,,,,,미매칭
CWB379000728,창원종합터미널,창원시의창구,팔룡동,차용동,3,4300692,MM10148000,48121,03,시군구만일치
CWB379000728,창원종합터미널,창원시의창구,팔룡동,차용동,3,4802792,MM10148015,48121,03,시군구만일치
CWB379000728,창원종합터미널,창원시의창구,팔룡동,차용동,3,4802772,MM10148015,48121,03,시군구만일치
CWB379000715,창원종합터미널,창원시의창구,팔룡동,차용동,3,4300692,MM10148000,48121,03,시군구만일치
CWB379000715,창원종합터미널,창원시의창구,팔룡동,차용동,3,4802792,MM10148015,48121,03,시군구만일치
CWB379000715,창원종합터미널,창원시의창구,팔룡동,차용동,3,4802772,MM10148015,48121,03,시군구만일치
CWB379006083,창원컨벤션센터,창원시의창구,팔룡동,,0,,,,,미매칭
CWB379000836,충혼탑,창원시의창구,팔룡동,,0,,,,,미매칭
CWB379006240,터미널삼거리,창원시의창구,팔룡동,팔용동,2,4833682,MM10148015,48121,03,시군구만일치
CWB379006240,터미널삼거리,창원시의창구,팔룡동,팔용동,2,4833632,MM10148015,48121,03,시군구만일치
CWB379006239,터미널삼거리,창원시의창구,팔룡동,팔용동,2,4833682,MM10148015,48121,03,시군구만일치
CWB379006239,터미널삼거리,창원시의창구,팔룡동,팔용동,2,4833632,MM10148015,48121,03,시군구만일치
CWB379006089,트리비앙아파트(한국폴리텍대학),창원시의창구,팔룡동,,0,,,,,미매칭
CWB379000579,팔룡119안전센터,창원시의창구,팔룡동,팔용동,3,4826232,MM10148015,48121,03,시군구만일치
CWB379000579,팔룡119안전센터,창원시의창구,팔룡동,팔용동,3,4803352,MM10148015,48121,03,시군구만일치
CWB379000579,팔룡119안전센터,창원시의창구,팔룡동,팔용동,3,4803342,MM10148015,48121,03,시군구만일치
CWB379000594,팔룡119안전센터,창원시의창구,팔룡동,팔용동,3,4826232,MM10148015,48121,03,시군구만일치
CWB379000594,팔룡119안전센터,창원시의창구,팔룡동,팔용동,3,4803352,MM10148015,48121,03,시군구만일치
CWB379000594,팔룡119안전센터,창원시의창구,팔룡동,팔용동,3,4803342,MM10148015,48121,03,시군구만일치
CWB379000448,팔룡동,창원시의창구,팔룡동,팔용동,2,4801822,MM10148015,48121,03,시군구만일치
CWB379000448,팔룡동,창원시의창구,팔룡동,팔용동,2,4801812,MM10148015,48121,03,시군구만일치
CWB379000444,팔룡동,창원시의창구,팔룡동,팔용동,2,4801822,MM10148015,48121,03,시군구만일치
CWB379000444,팔룡동,창원시의창구,팔룡동,팔용동,2,4801812,MM10148015,48121,03,시군구만일치
CWB379000453,팔룡동입구,창원시의창구,팔룡동,,0,,,,,미매칭
CWB379000464,팔룡동입구,창원시의창구,팔룡동,,0,,,,,미매칭
CWB379000429,팔룡동행정복지센터,창원시의창구,팔룡동,팔용동,2,4801822,MM10148015,48121,03,시군구만일치
CWB379000429,팔룡동행정복지센터,창원시의창구,팔룡동,팔용동,2,4801812,MM10148015,48121,03,시군구만일치
CWB379000428,팔룡동행정복지센터,창원시의창구,팔룡동,팔용동,2,4801822,MM10148015,48121,03,시군구만일치
CWB379000428,팔룡동행정복지센터,창원시의창구,팔룡동,팔용동,2,4801812,MM10148015,48121,03,시군구만일치
CWB379000512,평산사거리,창원시의창구,팔룡동,팔용동,2,4815722,MM10148015,48121,03,시군구만일치
CWB379000512,평산사거리,창원시의창구,팔룡동,팔용동,2,4815732,MM10148015,48121,03,시군구만일치
CWB379000525,평산사거리/신화더플렉스,창원시의창구,팔룡동,,0,,,,,미매칭
CWB379000739,홈플러스,창원시의창구,팔룡동,명서동,2,4803182,MM10148015,48121,03,시군구만일치
CWB379000739,홈플러스,창원시의창구,팔룡동,명서동,2,4829442,MM10148015,48121,03,시군구만일치
CWB379001526,경화성당,창원시진해구,경화동,경화동,1,4819323,MM10148015,48129,03,동일치
CWB379001525,경화우체국,창원시진해구,경화동,경화동,1,4819293,MM10148015,48129,03,동일치
CWB379001527,중부시장,창원시진해구,경화동,경화동,2,4804133,MM10148015,48129,03,동일치
CWB379001527,중부시장,창원시진해구,경화동,경화동,2,4804143,MM10148015,48129,03,동일치
CWB379001531,중부시장입구,창원시진해구,경화동,경화동,1,4804143,MM10148015,48129,03,동일치
CWB379001597,덕산동,창원시진해구,덕산동,덕산동,2,4816293,MM10148015,48129,03,동일치
CWB379001597,덕산동,창원시진해구,덕산동,덕산동,2,4816313,MM10148015,48129,03,동일치
CWB379001598,덕산동,창원시진해구,덕산동,덕산동,2,4816293,MM10148015,48129,03,동일치
CWB379001598,덕산동,창원시진해구,덕산동,덕산동,2,4816313,MM10148015,48129,03,동일치
CWB379001593,덕산해군아파트,창원시진해구,덕산동,자은동,2,4816233,MM10148015,48129,03,시군구만일치
CWB379001593,덕산해군아파트,창원시진해구,덕산동,자은동,2,4816223,MM10148015,48129,03,시군구만일치
CWB379001613,우성아파트,창원시진해구,덕산동,덕산동,1,4806933,MM10148015,48129,03,동일치
CWB379001612,자은본동,창원시진해구,덕산동,자은동,2,4826373,MM10148015,48129,03,시군구만일치
CWB379001612,자은본동,창원시진해구,덕산동,자은동,2,4815463,MM10148015,48129,03,시군구만일치
CWB379001604,자은포스코,창원시진해구,덕산동,자은동,1,4805183,MM10148015,48129,03,시군구만일치
CWB379001524,경화시장,창원시진해구,병암동,경화동,3,4819223,MM10148015,48129,03,시군구만일치
CWB379001524,경화시장,창원시진해구,병암동,경화동,3,7913474,MM12148000,48129,03,시군구만일치
CWB379001524,경화시장,창원시진해구,병암동,이동,3,4819243,MM10148015,48129,03,시군구만일치
CWB379001523,경화시장,창원시진해구,병암동,경화동,3,4819223,MM10148015,48129,03,시군구만일치
CWB379001523,경화시장,창원시진해구,병암동,경화동,3,7913474,MM12148000,48129,03,시군구만일치
CWB379001523,경화시장,창원시진해구,병암동,이동,3,4819243,MM10148015,48129,03,시군구만일치
CWB379001521,냉천사거리,창원시진해구,석동,석동,1,4811223,MM10148015,48129,03,동일치
CWB379001492,롯데마트,창원시진해구,석동,석동,2,4815123,MM10148015,48129,03,동일치
CWB379001492,롯데마트,창원시진해구,석동,석동,2,4811203,MM10148015,48129,03,동일치
CWB379001496,롯데마트,창원시진해구,석동,석동,2,4815123,MM10148015,48129,03,동일치
CWB379001496,롯데마트,창원시진해구,석동,석동,2,4811203,MM10148015,48129,03,동일치
CWB379002384,안민터널,창원시진해구,석동,석동,2,4824503,MM10148015,48129,03,동일치
CWB379002384,안민터널,창원시진해구,석동,석동,2,4808843,MM10148015,48129,03,동일치
CWB379003292,무릉도원,창원시진해구,여좌동,여좌동,1,4826563,MM10148015,48129,03,동일치
CWB379006206,양지마을,창원시진해구,여좌동,태백동,1,4833333,MM10148015,48129,03,시군구만일치
CWB379002862,여좌농협,창원시진해구,여좌동,여좌동,2,4825623,MM10148015,48129,03,동일치
CWB379002862,여좌농협,창원시진해구,여좌동,여좌동,2,4825613,MM10148015,48129,03,동일치
CWB379002861,여좌농협,창원시진해구,여좌동,여좌동,2,4825623,MM10148015,48129,03,동일치
CWB379002861,여좌농협,창원시진해구,여좌동,여좌동,2,4825613,MM10148015,48129,03,동일치
CWB379001510,여좌신협,창원시진해구,여좌동,여좌동,2,4808353,MM10148015,48129,03,동일치
CWB379001510,여좌신협,창원시진해구,여좌동,여좌동,2,4808343,MM10148015,48129,03,동일치
CWB379001509,여좌신협,창원시진해구,여좌동,여좌동,2,4808353,MM10148015,48129,03,동일치
CWB379001509,여좌신협,창원시진해구,여좌동,여좌동,2,4808343,MM10148015,48129,03,동일치
CWB379001548,중앙시장,창원시진해구,여좌동,충무동,5,4803953,MM10148015,48129,03,시군구만일치
CWB379001548,중앙시장,창원시진해구,여좌동,충무동,5,4803933,MM10148015,48129,03,시군구만일치
CWB379001548,중앙시장,창원시진해구,여좌동,충무동,5,7913195,MM12148000,48129,03,시군구만일치
CWB379001548,중앙시장,창원시진해구,여좌동,화천동,5,4800753,MM10148015,48129,03,시군구만일치
CWB379001548,중앙시장,창원시진해구,여좌동,화천동,5,4817443,MM10148015,48129,03,시군구만일치
CWB379001490,진해고등학교,창원시진해구,여좌동,여좌동,2,4803503,MM10148015,48129,03,동일치
CWB379001490,진해고등학교,창원시진해구,여좌동,여좌동,2,4803483,MM10148015,48129,03,동일치
CWB379001488,진해고등학교,창원시진해구,여좌동,여좌동,2,4803503,MM10148015,48129,03,동일치
CWB379001488,진해고등학교,창원시진해구,여좌동,여좌동,2,4803483,MM10148015,48129,03,동일치
CWB379001455,진해문화센터,창원시진해구,여좌동,태백동,2,4809913,MM10148015,48129,03,시군구만일치
CWB379001455,진해문화센터,창원시진해구,여좌동,태백동,2,4809903,MM10148015,48129,03,시군구만일치
CWB379001456,진해문화센터,창원시진해구,여좌동,태백동,2,4809913,MM10148015,48129,03,시군구만일치
CWB379001456,진해문화센터,창원시진해구,여좌동,태백동,2,4809903,MM10148015,48129,03,시군구만일치
