route_id,route_no,route_name,route_type,direction,sequence,stop_id,stop_name,bis_number,latitude,longitude,sigungu,district_name,담당자,담당순위
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,23,CWB379001639,마린푸르지오1단지.신광아파트,519203,35.1350389,128.7064141,창원시진해구,풍호동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,24,CWB379001621,우성아파트,519835,35.1391054,128.7016712,창원시진해구,풍호동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,25,CWB379001565,이동119안전센터,519827,35.1499084,128.6978717,창원시진해구,이동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,26,CWB379001523,경화시장,519821,35.1537502,128.6899291,창원시진해구,병암동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,27,CWB379001527,중부시장,519817,35.1533519,128.6820012,창원시진해구,경화동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,28,CWB379001548,중앙시장,519809,35.1521643,128.6669363,창원시진해구,여좌동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,29,CWB379001490,진해고등학교,511406,35.1594907,128.662744,창원시진해구,여좌동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,30,CWB379001455,진해문화센터,518109,35.1689686,128.6587374,창원시진해구,여좌동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,31,CWB379001233,양곡전통시장,210204,35.2018773,128.6284836,창원시성산구,웅남동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,32,CWB379001128,유신상가,210208,35.2080379,128.6263341,창원시성산구,웅남동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,33,CWB379001029,봉암교,407115,35.2145053,128.6152394,창원시마산회원구,봉암동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,34,CWB379001011,서광아파트,407113,35.2161159,128.611817,창원시마산회원구,봉암동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,35,CWB379000993,자유무역지역2공구,407111,35.2170984,128.6081158,창원시마산회원구,봉암동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,36,CWB379000954,봉암공단 입구,407107,35.2193354,128.6000532,창원시마산회원구,봉암동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,37,CWB379000926,봉암동,407103,35.2210405,128.5956308,창원시마산회원구,봉암동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,38,CWB379000905,고속버스터미널,421902,35.2222658,128.587365,창원시마산회원구,양덕2동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,39,CWB379000828,타워맨션,411205,35.2287485,128.5861293,창원시마산회원구,양덕1동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,40,CWB379000748,양덕동,411201,35.2335861,128.581325,창원시마산회원구,양덕1동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,41,CWB379000752,마산역.동마산병원,400112,35.2335387,128.5785156,창원시마산회원구,석전동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,42,CWB379000807,마산우체국,400110,35.2306161,128.5762928,창원시마산회원구,석전동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,43,CWB379000822,메트로시티석전,408605,35.2291736,128.573962,창원시마산회원구,석전동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,44,CWB379000754,회성동행정복지센터/합포여중,407209,35.2336234,128.561141,창원시마산회원구,회성동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,45,CWB379000539,중리삼거리,422806,35.2484589,128.5241413,창원시마산회원구,내서읍,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,46,CWB379000515,중리역,421709,35.2494614,128.5183592,창원시마산회원구,내서읍,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,47,CWB379000473,농산물도매시장입구,421707,35.25235,128.5124542,창원시마산회원구,내서읍,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,48,CWB379000377,제일고등학교,421705,35.2619199,128.5069223,창원시마산회원구,내서읍,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,상행,49,CWB379000378,마산대학교종점,630015,35.2616044,128.5034694,창원시마산회원구,내서읍,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,50,CWB379000379,마산대학교종점,630016,35.2621964,128.5036973,창원시마산회원구,내서읍,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,51,CWB379000380,제일고등학교,421704,35.2620011,128.5066251,창원시마산회원구,내서읍,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,52,CWB379000474,중리본동,421706,35.252097,128.5123391,창원시마산회원구,내서읍,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,53,CWB379000520,중리역,421708,35.2493168,128.5180837,창원시마산회원구,내서읍,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,54,CWB379000542,중리삼거리,422805,35.2484334,128.5239122,창원시마산회원구,내서읍,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,55,CWB379000758,회성동행정복지센터/합포여중,407210,35.2334197,128.5612438,창원시마산회원구,회성동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,56,CWB379000818,메트로시티석전,408606,35.2294104,128.5726512,창원시마산회원구,석전동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,57,CWB379000809,경남은행본점,400109,35.2306178,128.5767179,창원시마산회원구,석전동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,58,CWB379001995,마산역.365병원,400111,35.2336369,128.5790683,창원시마산회원구,석전동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,59,CWB379000704,마산시외버스터미널,400116,35.2372192,128.5818197,창원시마산회원구,합성1동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,60,CWB379000691,합성동농협,421802,35.2375154,128.5847172,창원시마산회원구,양덕1동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,61,CWB379000718,양덕1동,421804,35.2357024,128.5882082,창원시마산회원구,양덕1동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,62,CWB379000735,서안양덕타운,420605,35.2349397,128.5882252,창원시마산회원구,양덕1동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,63,CWB379000751,양덕초등학교,420603,35.2334698,128.5871982,창원시마산회원구,양덕1동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,64,CWB379000779,양덕1동행정복지센터,420601,35.2317968,128.5859714,창원시마산회원구,양덕1동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,65,CWB379000817,타워맨션,411206,35.2293988,128.5851675,창원시마산회원구,양덕2동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,66,CWB379000900,고속버스터미널,421901,35.2222495,128.5871527,창원시마산회원구,양덕2동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,67,CWB379000933,봉암동,407104,35.2206786,128.5958915,창원시마산회원구,봉암동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,68,CWB379000966,봉암공단 입구,407106,35.2187325,128.6010381,창원시마산회원구,봉암동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,69,CWB379000998,자유무역지역2공구,407110,35.216741,128.6083271,창원시마산회원구,봉암동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,70,CWB379001013,서광아파트,407112,35.2159397,128.6113585,창원시마산회원구,봉암동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,71,CWB379001033,봉암교,407114,35.2142289,128.6158572,창원시마산회원구,봉암동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,72,CWB379001136,유신상가,210207,35.2074681,128.6264119,창원시성산구,웅남동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,73,CWB379001237,양곡전통시장,210203,35.2008542,128.6285016,창원시성산구,웅남동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,74,CWB379001456,진해문화센터,518106,35.1686883,128.6586183,창원시진해구,여좌동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,75,CWB379001488,진해고등학교,511407,35.1597314,128.6625812,창원시진해구,여좌동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,76,CWB379002781,중앙시장,519810,35.1519625,128.6666996,창원시진해구,충무동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,77,CWB379001531,중부시장입구,519818,35.1530952,128.6820354,창원시진해구,경화동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,78,CWB379001524,경화시장,519822,35.1535796,128.6912891,창원시진해구,병암동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,79,CWB379001568,이동119안전센터,519826,35.1492328,128.6981797,창원시진해구,이동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,80,CWB379001613,우성아파트,519834,35.1402174,128.7012582,창원시진해구,덕산동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,81,CWB379001641,마린푸르지오1단지.신광아파트,519204,35.1348577,128.7064338,창원시진해구,풍호동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,82,CWB379002547,진해구청.장전주유소,518144,35.1306309,128.7090786,창원시진해구,풍호동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,83,CWB379002525,웅천성내,514006,35.1136741,128.7502066,창원시진해구,웅천동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,84,CWB379003434,세스페데스공원,502907,35.1058131,128.751548,창원시진해구,웅천동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,85,CWB379003525,호반베르디움.리젠시빌란트,502917,35.1049475,128.7560944,창원시진해구,웅천동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,86,CWB379002794,사도마을,502901,35.1058546,128.759105,창원시진해구,웅천동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,87,CWB379003436,시티프라디움1차.리젠시빌란트,502909,35.107525,128.7555783,창원시진해구,웅천동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,88,CWB379002591,농업기술센터,514008,35.1147915,128.7548252,창원시진해구,웅천동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,89,CWB379002601,STX아파트,514506,35.120319,128.7784691,창원시진해구,웅동1동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,90,CWB379002609,웅동농협앞,513804,35.1241664,128.7851559,창원시진해구,웅동1동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,91,CWB379002614,청안해오름,513808,35.1198293,128.7918345,창원시진해구,웅동1동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,92,CWB379002620,용원휴요양병원,503004,35.1164783,128.7965877,창원시진해구,웅동1동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,93,CWB379002627,해인로즈빌아파트,630212,35.1072868,128.8050101,창원시진해구,웅동2동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,94,CWB379002633,안골포초등학교,511005,35.1037994,128.8063782,창원시진해구,웅동2동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,95,CWB379002635,코아루아파트,511003,35.1015776,128.8062652,창원시진해구,웅동2동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,96,CWB379002651,웅동농협하나로마트,513002,35.1003401,128.8099264,창원시진해구,웅동2동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,97,CWB379002656,웅동2동행정복지센터,513006,35.0991944,128.8156102,창원시진해구,웅동2동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,98,CWB379005499,용원종점,512909,35.0961997,128.8200321,창원시진해구,웅동2동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,99,CWB379003445,부영8단지,630339,35.0889969,128.813474,창원시진해구,웅동2동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,100,CWB379003447,부영2단지,630341,35.0889372,128.8047926,창원시진해구,웅동2동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,101,CWB379003448,부영4단지,630342,35.0865467,128.8007752,창원시진해구,웅동2동,C,1
160,CWB379030020,신항파출소 ↔ 마산대학교종점,좌석버스,하행,102,CWB379005775,신항파출소,523339,35.092223,128.789802,창원시진해구,웅동2동,C,1
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,1,CWB379003399,대방동성아파트,218835,35.2030425,128.7059709,창원시성산구,성주동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,2,CWB379001187,성주프리빌리지아파트,203902,35.2036224,128.7091482,창원시성산구,성주동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,3,CWB379001109,대암고교,203906,35.2078815,128.7105001,창원시성산구,사파동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,4,CWB379001042,대방대동아파트,203910,35.2119343,128.71027,창원시성산구,사파동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,5,CWB379001002,사파동행정복지센터,203912,35.2152534,128.7089232,창원시성산구,사파동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,6,CWB379000995,성원3차APT.노인종합복지관,203913,35.215684,128.7058056,창원시성산구,사파동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,7,CWB379000945,사파동성아파트,219109,35.2183394,128.7023822,창원시성산구,사파동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,8,CWB379000870,창원축구센터.법원,219105,35.2233782,128.7003512,창원시성산구,사파동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,9,CWB379000844,검찰청,219103,35.225744,128.698655,창원시성산구,사파동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,10,CWB379000806,창원시립테니스장입구,219101,35.2289116,128.6963808,창원시성산구,용지동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,11,CWB379000701,경남도청,119129,35.2356975,128.6916432,창원시의창구,봉림동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,12,CWB379000649,도민의집삼거리,119125,35.2393724,128.6859259,창원시의창구,봉림동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,13,CWB379000623,사림민원센터,630018,35.2415159,128.6814845,창원시의창구,봉림동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,14,CWB379000686,반림현대산업아파트,106512,35.2366765,128.6772916,창원시성산구,반송동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,15,CWB379000694,반림현대건설아파트,106509,35.2361683,128.6744651,창원시성산구,반송동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,16,CWB379000693,교통문화연수원,106507,35.2362648,128.6715575,창원시성산구,반송동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,17,CWB379000668,럭키아파트,106505,35.2378574,128.6681742,창원시성산구,반송동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,18,CWB379000673,운동장사거리,119905,35.2375576,128.6648924,창원시성산구,반송동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,19,CWB379000741,창원문성대학교,119903,35.2334668,128.6619248,창원시의창구,팔룡동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,20,CWB379000836,충혼탑,119901,35.2271594,128.6574312,창원시의창구,팔룡동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,21,CWB379000857,대원파크빌아파트,207901,35.2248728,128.6556672,창원시의창구,팔룡동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,22,CWB379001005,세원셀론텍.영흥철강,201209,35.2160244,128.6452682,창원시성산구,웅남동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,23,CWB379001044,한국철강,201205,35.2132529,128.6374864,창원시성산구,웅남동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,24,CWB379001062,한화엔진.피케이벨브,201203,35.2119363,128.6335711,창원시성산구,웅남동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,25,CWB379001086,신촌삼거리,201201,35.2104369,128.6278948,창원시성산구,웅남동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,26,CWB379001029,봉암교,407115,35.2145053,128.6152394,창원시마산회원구,봉암동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,27,CWB379001011,서광아파트,407113,35.2161159,128.611817,창원시마산회원구,봉암동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,28,CWB379000993,자유무역지역2공구,407111,35.2170984,128.6081158,창원시마산회원구,봉암동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,29,CWB379000954,봉암공단 입구,407107,35.2193354,128.6000532,창원시마산회원구,봉암동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,30,CWB379000926,봉암동,407103,35.2210405,128.5956308,창원시마산회원구,봉암동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,31,CWB379000912,자유무역지역후문,407101,35.2215077,128.5915099,창원시마산회원구,양덕2동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,32,CWB379000951,신세계백화점,321923,35.2188747,128.5870619,창원시마산합포구,산호동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,33,CWB379001031,산호동,321921,35.2146337,128.5865546,창원시마산합포구,산호동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,34,CWB379001107,자유무역지역정문,321917,35.2099339,128.5833988,창원시마산합포구,합포동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,35,CWB379001223,어시장,321905,35.2030056,128.5747038,창원시마산합포구,오동동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,36,CWB379001246,경남데파트,300117,35.2011938,128.5673133,창원시마산합포구,완월동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,37,CWB379001284,마산합포구청.의료원,300115,35.1978546,128.5670795,창원시마산합포구,완월동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,38,CWB379001328,중부경찰서,300111,35.1929213,128.5650943,창원시마산합포구,반월중앙동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,39,CWB379001376,연세병원,300107,35.1871762,128.5615655,창원시마산합포구,문화동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,40,CWB379001392,문화동,300105,35.1845804,128.5602312,창원시마산합포구,문화동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,상행,41,CWB379001418,"경남대,서중학교",300635,35.1793434,128.5582462,창원시마산합포구,월영동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,42,CWB379001416,남부터미널,630062,35.1796525,128.5602734,창원시마산합포구,월영동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,43,CWB379001402,경남대학교,300102,35.1808576,128.5586889,창원시마산합포구,문화동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,44,CWB379001394,문화동,300106,35.1842462,128.5602673,창원시마산합포구,문화동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,45,CWB379001382,연세병원,300108,35.1864975,128.561421,창원시마산합포구,문화동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,46,CWB379001331,중부경찰서,300114,35.192561,128.5650385,창원시마산합포구,반월중앙동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,47,CWB379001281,마산합포구청.의료원,300120,35.1980472,128.5673091,창원시마산합포구,반월중앙동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,48,CWB379001254,경남데파트,300122,35.2010176,128.5675358,창원시마산합포구,반월중앙동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,49,CWB379001199,어시장,321910,35.2048042,128.5777052,창원시마산합포구,오동동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,50,CWB379001114,자유무역지역정문,321916,35.2093966,128.5830333,창원시마산합포구,합포동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,51,CWB379001038,산호동,321920,35.214486,128.5866928,창원시마산합포구,산호동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,52,CWB379000955,신세계백화점,321922,35.2195955,128.5871657,창원시마산합포구,산호동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,53,CWB379000918,자유무역지역후문,407102,35.2212864,128.59076,창원시마산회원구,양덕2동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,54,CWB379000933,봉암동,407104,35.2206786,128.5958915,창원시마산회원구,봉암동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,55,CWB379000966,봉암공단 입구,407106,35.2187325,128.6010381,창원시마산회원구,봉암동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,56,CWB379000998,자유무역지역2공구,407110,35.216741,128.6083271,창원시마산회원구,봉암동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,57,CWB379001013,서광아파트,407112,35.2159397,128.6113585,창원시마산회원구,봉암동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,58,CWB379001033,봉암교,407114,35.2142289,128.6158572,창원시마산회원구,봉암동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,59,CWB379001089,신촌삼거리,201202,35.2102559,128.6281948,창원시성산구,웅남동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,60,CWB379001067,한화엔진.피케이벨브,201204,35.2117487,128.6338485,창원시성산구,웅남동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,61,CWB379001041,한국철강,201206,35.2132874,128.6383752,창원시성산구,웅남동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,62,CWB379001007,세원셀론텍.영흥철강,201210,35.2157474,128.6453142,창원시성산구,웅남동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,63,CWB379000858,월드메르디앙아파트,207902,35.2249055,128.6559177,창원시성산구,중앙동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,64,CWB379000827,충혼탑,219902,35.2277904,128.6583238,창원시성산구,중앙동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,65,CWB379000737,창원문성대학교,219904,35.2339001,128.6625055,창원시의창구,팔룡동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,66,CWB379000678,운동장사거리,119902,35.2373588,128.6650093,창원시성산구,반송동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,67,CWB379000672,럭키아파트,106506,35.2376294,128.6682044,창원시성산구,반송동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,68,CWB379000696,반송시장.아이필상가,106508,35.2361198,128.6718793,창원시성산구,반송동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,69,CWB379000700,반송여중,106510,35.2360272,128.6743718,창원시성산구,반송동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,70,CWB379000680,일동아파트,106511,35.2369455,128.6777065,창원시성산구,용지동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,71,CWB379000627,사림민원센터,630019,35.2413285,128.6815527,창원시성산구,용지동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,72,CWB379001956,어울림어린이공원,119124,35.2389889,128.6859673,창원시성산구,용지동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,73,CWB379000705,경남도청/국가데이터처,119128,35.2353687,128.6917497,창원시성산구,용지동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,74,CWB379000811,창원시립테니스장입구,119132,35.2285424,128.6962522,창원시성산구,용지동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,75,CWB379000841,검찰청,219102,35.2260625,128.6979892,창원시성산구,사파동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,76,CWB379000872,창원축구센터.법원,219104,35.2232994,128.6999664,창원시성산구,사파동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,77,CWB379000946,사파동성아파트,219108,35.2182261,128.7019847,창원시성산구,사파동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,78,CWB379000999,성원3차APT.노인종합복지관,203914,35.2154917,128.7058828,창원시성산구,사파동,C,2
153,CWB379007400,"대방동성아파트 ↔ 경남대,서중학교",좌석버스,하행,79,CWB379001006,사파동행정복지센터,203911,35.2146885,128.7089155,창원시성산구,사파동,C,2
