위도,경도,정류장ID,정류장명,정류장번호
35.11988504,128.48612068,CWB379006164,신서천로,308138
35.2287621,128.65150937,CWB379006165,대원레포츠공원,118818
35.2983201,128.58657954,CWB379006166,포레힐스데시앙아파트,103124
35.29760205,128.58635666,CWB379006167,포레힐스데시앙아파트,103123
35.37033804,128.60606822,CWB379006168,하천리,121507
35.37043236,128.60592155,CWB379006169,하천리,121508
35.2595345,128.5097859,CWB379000405,수곡,416806
35.25949401,128.5097192,CWB379000406,수곡,416805
35.25728335,128.60735845,CWB379000408,창원역,115301
35.25716544,128.6077952,CWB379000409,창원역,115304
35.25827017,128.5095377,CWB379000411,마산대학교정문,416804
35.25652114,128.5216444,CWB379000413,동서병원,422812
35.25800183,128.5221737,CWB379000414,동서병원,422813
35.25790212,128.5087735,CWB379000416,마산대학교정문,416803
35.25656237,128.610464,CWB379000417,창원웨딩의전당,107601
35.25667221,128.6012452,CWB379000418,소계입구,102501
35.25682161,128.599647,CWB379000419,소계시장,630017
35.25613503,128.6402705,CWB379000420,대남종합상가,104506
35.25641544,128.6103552,CWB379000421,창원웨딩의전당,107602
35.25641744,128.60707491,CWB379000422,창원역,115302
35.25645598,128.60110959,CWB379000423,소계입구,102502
35.25557359,128.6409908,CWB379000424,창원중고등학교,104507
35.25578386,128.6022227,CWB379000426,소계동,109405
35.25544573,128.6130352,CWB379000428,팔룡동행정복지센터,120605
35.25538296,128.613313,CWB379000429,팔룡동행정복지센터,120606
35.25536493,128.6026193,CWB379000432,소계동,109406
35.25471506,128.6136884,CWB379000434,극동아파트,107603
35.25454874,128.6136132,CWB379000435,극동아파트,107604
35.25502295,128.5967409,CWB379000436,구암중,402002
35.25563012,128.5101992,CWB379000437,죽암,416802
35.25538634,128.5100923,CWB379000438,죽암,416801
35.25416637,128.5972186,CWB379000440,대지아파트,402513
35.25463376,128.5193277,CWB379000442,장미파크맨션,401401
35.25327028,128.6078276,CWB379000443,경남테크노파크,118802
35.25324795,128.6110368,CWB379000444,팔룡동,120603
35.25415644,128.5199602,CWB379000445,서광맨션,401402
35.25224725,128.6415994,CWB379000446,두산위브,104508
35.25274044,128.6109002,CWB379000448,팔룡동,120604
35.25269323,128.6172099,CWB379000451,팔룡중학교,107605
35.25209525,128.641729,CWB379000452,두산위브,104509
35.25246628,128.6100229,CWB379000453,팔룡동입구,118803
35.25267506,128.5939101,CWB379000454,유성아파트,402001
35.25353844,128.5209052,CWB379000455,구미동,422809
35.25217843,128.6177622,CWB379000456,팔룡중학교,107606
35.25227641,128.5946095,CWB379000458,수영아파트,402511
35.25311314,128.5209403,CWB379000460,구미동,422810
35.25148044,128.6477562,CWB379000461,명지여고,105405
35.25160363,128.6107104,CWB379000464,팔룡동입구,118804
35.25127276,128.59932395,CWB379000466,한국전력,400129
35.25094308,128.6459439,CWB379000467,명서중학교,105402
35.25087044,128.6482982,CWB379000469,명지여고,105404
35.25070197,128.6452126,CWB379000470,명서중학교,105403
35.25235003,128.5124542,CWB379000473,농산물도매시장입구,421707
35.25209701,128.5123391,CWB379000474,중리본동,421706
35.25052541,128.5979819,CWB379000475,KT동마산지점,400127
35.25074578,128.6129642,CWB379000476,동서식품,118805
35.25086644,128.5993142,CWB379000477,한국전력,400130
35.2509249,128.5936417,CWB379000478,구암1동행정복지센터,402509
35.25074443,128.5936932,CWB379000479,구암1동행정복지센터,402506
35.25018252,128.61760864,CWB379000482,팔룡어울림운동장,120902
35.25010338,128.61796687,CWB379000483,팔룡어울림운동장,120901
35.24923415,128.667319,CWB379000484,봉림휴먼시아,106903
35.24918625,128.6661479,CWB379000485,봉림휴먼시아,106904
35.2498699,128.6137411,CWB379000487,동서식품,118806
35.25109144,128.5135482,CWB379000488,동신아파트,401501
35.25005349,128.5978164,CWB379000489,KT동마산지점,400128
35.25078944,128.5212192,CWB379000491,중리현대아파트,422807
35.24922637,128.641231,CWB379000493,명서초등학교(가로변),114207
35.24892358,128.6424087,CWB379000495,명서초등학교,105401
35.25076149,128.5136388,CWB379000496,동신아파트,401502
35.25061978,128.52173229,CWB379000497,중리현대아파트,422808
35.24942944,128.6077662,CWB379000498,차룡단지,120601
35.24951773,128.6081181,CWB379000499,차룡단지,120602
35.24866236,128.6487532,CWB379000500,명서1동,105406
35.24858143,128.6488812,CWB379000501,명서1동,105407
35.24875251,128.5947137,CWB379000502,구암동육교,400125
35.24905689,128.6017678,CWB379000504,청소년복지회관.창신대학,420619
35.24917144,128.5907152,CWB379000505,석보아파트,402507
35.24876592,128.601015,CWB379000506,청소년복지회관.창신대학,420618
35.24871031,128.5917209,CWB379000509,구암동현대상가,402201
35.24864244,128.5982382,CWB379000510,구암2동행정복지센터,420617
35.24843791,128.6169916,CWB379000512,평산사거리,118807
35.24845967,128.5984063,CWB379000514,창신대학교입구,420616
35.24946144,128.5183592,CWB379000515,중리역,421709
35.24728131,128.6779716,CWB379000516,장애인복지회관,107503
35.24931682,128.5180837,CWB379000520,중리역,421708
35.24718743,128.6702932,CWB379000521,봉곡상가,106906
35.24693447,128.6783515,CWB379000524,장애인복지회관,107504
35.24779609,128.61764088,CWB379000525,평산사거리/신화더플렉스,118808
35.24713908,128.6552719,CWB379000526,코오롱APT 앞,117607
35.24707997,128.6560101,CWB379000527,코오롱APT 앞,117608
35.24884538,128.5110073,CWB379000530,청아병원,401503
35.24708585,128.651375,CWB379000531,상북초교후문,117606
35.24876444,128.5177252,CWB379000532,내서우체국,417211
35.24859528,128.5179389,CWB379000535,내서우체국,417210
35.24670643,128.6630152,CWB379000536,봉곡중학교,106902
35.24646417,128.6799422,CWB379000537,경남대표도서관입구,107505
35.24845886,128.5241413,CWB379000539,중리삼거리,422806
35.2486862,128.511238,CWB379000540,청아병원,401504
35.24843344,128.5239122,CWB379000542,중리삼거리,422805
35.24659862,128.65075051,CWB379000543,상북초교정문,117603
35.24607943,128.6804102,CWB379000545,경남대표도서관,107506
35.24626844,128.6628082,CWB379000546,봉곡중학교,106901
35.24728401,128.5920785,CWB379000547,구암동,400123
35.24606506,128.6645089,CWB379000548,까치아파트입구,119113
35.24700843,128.5889612,CWB379000553,마산롯데캐슬동문,402101
35.24584842,128.67087,CWB379000554,봉곡상가입구,119115
35.24580576,128.67483436,CWB379000555,봉림초등학교,107501
35.2473272,128.5478462,CWB379000556,정명사,409708
35.24573693,128.67492358,CWB379000557,봉림초등학교,107502
35.24680313,128.5918093,CWB379000558,구암동,400126
35.24729314,128.5476667,CWB379000559,정명사,409709
35.24571563,128.6642455,CWB379000560,까치아파트입구,119114
35.24651911,128.5947068,CWB379000561,구암고등학교,420614
35.24547473,128.6711111,CWB379000562,대동그린코아,119116
35.24514169,128.68307364,CWB379000565,창원국제사격장입구,107507
35.24629644,128.5939782,CWB379000566,구암고등학교,420615
35.24496459,128.68317159,CWB379000567,창원국제사격장입구,107508
35.24496023,128.6735972,CWB379000568,장애인복지회관입구,119117
35.2447727,128.6732432,CWB379000570,장애인복지회관입구,119118
35.24477751,128.6594371,CWB379000573,지귀상가,119111
35.24553815,128.5894545,CWB379000574,복음요양병원,400124
35.24454785,128.6596975,CWB379000575,지귀상가,119112
35.24458602,128.6490254,CWB379000576,봉곡동상가입구,117601
35.24423952,128.6758172,CWB379000577,사림동,119119
35.24480876,128.6233388,CWB379000579,팔룡119안전센터,118809
35.24435015,128.6656941,CWB379000580,까치아파트,119906
35.24423123,128.6654794,CWB379000581,까치아파트,119909
35.24615744,128.5140242,CWB379000582,로봇산업진흥재단,417209
35.24391763,128.6758781,CWB379000583,사림동,119120
35.24424875,128.6489546,CWB379000584,봉곡동상가입구,117602
35.24583209,128.5140037,CWB379000585,로봇산업진흥재단,417208
35.24388893,128.6560128,CWB379000586,유목교,119109
35.24393747,128.6479551,CWB379000587,명서동허앤리병원(가로변),114211
35.24631984,128.508754,CWB379000588,내서중학교,401013
35.24483093,128.5875128,CWB379000589,덕재.롯데캐슬,400121
35.24330117,128.69162064,CWB379000591,국립창원대학교정문,120505
35.24503377,128.5510418,CWB379000593,송정마을,409706
35.24404912,128.6239615,CWB379000594,팔룡119안전센터,118810
35.24522344,128.5282542,CWB379000595,구슬골,422804
35.24488409,128.5509893,CWB379000596,송정마을,409707
35.24602623,128.5089331,CWB379000597,내서중학교,401012
35.24302692,128.6854412,CWB379000598,동창원농협사림지점,107510
35.24322238,128.68548095,CWB379000600,동창원농협사림지점,107509
35.2441913,128.5872821,CWB379000601,덕재.롯데캐슬,400122
35.24265281,128.6807386,CWB379000602,창원의집입구,119121
35.24292024,128.6532093,CWB379000603,농협하나로클럽,119107
35.24404105,128.51182105,CWB379000604,용마정비,417206
35.24447614,128.5290676,CWB379000605,구슬골,422803
35.24317944,128.6263182,CWB379000606,차룡사거리,118811
35.24473658,128.5121251,CWB379000608,용마정비,417207
35.24220108,128.69005162,CWB379000610,국립창원대입구,120503
35.24221533,128.6811025,CWB379000611,창원의집입구,119122
35.2421311,128.69022318,CWB379000612,국립창원대입구,120504
35.24344644,128.5911962,CWB379000613,삼성창원병원,420613
35.24255802,128.6530763,CWB379000614,농협하나로클럽,119108
35.24283504,128.6260183,CWB379000615,차룡사거리,118812
35.24385319,128.5286229,CWB379000617,아랫구슬골,421715
35.24175676,128.6847949,CWB379000619,창원대삼거리,107512
35.24177861,128.6851291,CWB379000620,창원대삼거리,107511
35.24148128,128.6878827,CWB379000621,우영프라자,120502
35.24352149,128.5290703,CWB379000622,아랫구슬골,421714
35.24151593,128.6814845,CWB379000623,사림민원센터,630018
35.24318612,128.5520384,CWB379000625,송정,409705
35.24263644,128.5910482,CWB379000626,삼성창원병원,420612
35.24132848,128.6815527,CWB379000627,사림민원센터,630019
35.24309119,128.5522405,CWB379000629,송정,409704
35.24239932,128.6611672,CWB379000630,반지사거리,106501
35.24132643,128.6616882,CWB379000631,반지사거리,106502
35.24121646,128.6533388,CWB379000632,시티7(가로변),114213
35.24244043,128.5328532,CWB379000635,윗구슬골마을,421717
35.24045031,128.6839104,CWB379000636,용호어린이공원,119123
35.24171176,128.5369503,CWB379000637,마재고개,422801
35.24141101,128.5846712,CWB379000638,합성동,400119
35.24215666,128.5331543,CWB379000639,윗구슬골마을,421716
35.24127294,128.55372269,CWB379000640,아래송정,409720
35.24189244,128.5369682,CWB379000641,마재고개,422802
35.24130668,128.5850253,CWB379000642,합성동,400120
35.24161434,128.50514355,CWB379000643,장미아파트,401010
35.24215139,128.5052244,CWB379000644,장미아파트,401011
35.2412205,128.55359536,CWB379000645,아래송정,409703
35.23975044,128.6648532,CWB379000646,반지민원센터,106503
35.23970443,128.6645272,CWB379000647,반지민원센터,106504
35.23951125,128.6661079,CWB379000648,럭키상가,119907
35.23937242,128.6859259,CWB379000649,도민의집삼거리,119125
35.23954879,128.6663329,CWB379000650,럭키상가,119904
35.23951394,128.6492866,CWB379000651,농업기술센터,119105
35.23935438,128.6487661,CWB379000653,농업기술센터,119106
35.24117981,128.5100703,CWB379000654,내서119안전센터,417204
35.23885483,128.6899685,CWB379000655,도립미술관,113308
35.23833674,128.6892302,CWB379000656,도립미술관,113307
35.23937994,128.6328193,CWB379000660,창원스마트업파크,118813
35.23981443,128.5834082,CWB379000661,마산시외버스터미널,400117
35.24019543,128.5091749,CWB379000665,내서119안전센터,417205
35.23789861,128.687972,CWB379000666,도청사거리,119127
35.23771204,128.6877522,CWB379000667,도청사거리,119126
35.23785743,128.6681742,CWB379000668,럭키아파트,106505
35.23880033,128.5826278,CWB379000671,마산시외버스터미널,630020
35.23762941,128.6682044,CWB379000672,럭키아파트,106506
35.2375576,128.6648924,CWB379000673,운동장사거리,119905
35.23799647,128.6345192,CWB379000674,유남주유소,118814
35.23735876,128.6650093,CWB379000678,운동장사거리,119902
35.23674134,128.6879168,CWB379000679,한국농어촌공사경남지역본부,113305
35.23694553,128.6777065,CWB379000680,일동아파트,106511
35.23653639,128.6880188,CWB379000682,한국농어촌공사경남지역본부,113306
35.23738879,128.6335075,CWB379000683,팔룡가구거리,118405
35.23667654,128.6772916,CWB379000686,반림현대산업아파트,106512
35.23701882,128.646896,CWB379000688,파티마병원,119104
35.23676741,128.6445201,CWB379000689,창원공고.파티마병원,107608
35.23786109,128.5823601,CWB379000690,마산시외버스터미널,630021
35.23751543,128.5847172,CWB379000691,합성동농협,421802
35.2373489,128.6393206,CWB379000692,종합터미널,119002
35.23626482,128.6715575,CWB379000693,교통문화연수원,106507
35.23616833,128.6744651,CWB379000694,반림현대건설아파트,106509
35.23729043,128.5891902,CWB379000695,마산동부경찰서,420608
35.23611981,128.6718793,CWB379000696,반송시장.아이필상가,106508
35.23802807,128.58897705,CWB379000698,마산동부경찰서,420607
35.23602716,128.6743718,CWB379000700,반송여중,106510
35.23569746,128.6916432,CWB379000701,경남도청,119129
35.23721924,128.5818197,CWB379000704,마산시외버스터미널,400116
35.23536867,128.69174971,CWB379000705,경남도청/국가데이터처,119128
35.23568942,128.66554228,CWB379000706,노블파크아파트(가로변),114219
35.23709317,128.5468,CWB379000708,내서초등학교,407203
35.2368572,128.5468785,CWB379000709,내서초등학교,407204
35.23762622,128.48674427,CWB379000711,안계종점,407701
35.23636743,128.5807282,CWB379000712,마산역,400113
35.23710746,128.48733896,CWB379000713,안계종점,407702
35.23576717,128.6392231,CWB379000715,창원종합터미널,118815
35.23598343,128.5879632,CWB379000716,양덕1동,421803
35.23514788,128.6457309,CWB379000717,창원공고.파티마병원,119103
35.23570244,128.5882082,CWB379000718,양덕1동,421804
35.2360575,128.5589358,CWB379000720,교도소,409702
35.23595848,128.558855,CWB379000721,교도소,409701
35.23413194,128.6857184,CWB379000722,롯데아파트,113303
35.23489908,128.65037883,CWB379000724,포레나대원아파트,104104
35.2354707,128.5777944,CWB379000725,마산역종점,405201
35.23531346,128.64973091,CWB379000726,포레나대원아파트,104103
35.23404584,128.691609,CWB379000727,병무청,108905
35.23573018,128.6385049,CWB379000728,창원종합터미널,118816
35.23542935,128.5522464,CWB379000729,자족형행정복합타운,407205
35.23368651,128.6915618,CWB379000730,병무청,108906
35.23517543,128.5802572,CWB379000731,마산역,400114
35.23510216,128.55281136,CWB379000732,자족형행정복합타운,407206
35.23489643,128.5885662,CWB379000733,서안양덕타운,420606
35.23163482,128.65397855,CWB379000734,대원로,104105
35.23493966,128.5882252,CWB379000735,서안양덕타운,420605
35.23168692,128.65379288,CWB379000736,대원로,104106
35.2339001,128.6625055,CWB379000737,창원문성대학교,219904
35.23337912,128.6853267,CWB379000738,롯데아파트,113304
35.2339729,128.6444291,CWB379000739,홈플러스,119101
35.23561743,128.5065712,CWB379000740,크라운제과,417203
35.23346683,128.6619248,CWB379000741,창원문성대학교,119903
35.23517643,128.5041732,CWB379000743,더푸른아파트,401007
35.23422282,128.5568914,CWB379000744,한효국화맨션,407207
35.23480943,128.5044922,CWB379000746,더푸른아파트,401006
35.2335861,128.58132503,CWB379000748,양덕동,411201
35.23387863,128.5579704,CWB379000749,한효국화맨션,407208
35.23340459,128.5874334,CWB379000750,양덕초등학교,420604
35.23346977,128.5871982,CWB379000751,양덕초등학교,420603
35.23353866,128.5785156,CWB379000752,마산역.동마산병원,400112
35.23362342,128.561141,CWB379000754,회성동행정복지센터/합포여중,407209
35.23330102,128.5815886,CWB379000757,양덕동,411202
35.23341969,128.5612438,CWB379000758,회성동행정복지센터/합포여중,407210
35.231488,128.6896867,CWB379000759,조달청,108904
35.23143104,128.69475986,CWB379000761,토월체육공원,119130
35.23198006,128.6364375,CWB379000762,경남문화재연구원,105901
35.23139952,128.69508048,CWB379000764,토월체육공원,119131
35.23180144,128.6365369,CWB379000765,경남문화재연구원,105902
35.23104563,128.6890436,CWB379000766,한국전력공사,108903
35.23402179,128.65357666,CWB379000767,대원초등학교,104111
35.23422372,128.6536384,CWB379000768,대원초등학교,104112
35.2307158,128.6898487,CWB379000769,한국전력공사,110101
35.23238332,128.5654754,CWB379000770,보문주유소,408601
35.23311519,128.5045121,CWB379000771,롯데마트,401005
35.23226378,128.5644388,CWB379000772,서마산IC(사거리),407211
35.23314724,128.5065296,CWB379000773,원계,417202
35.23299976,128.506136,CWB379000774,원계,417201
35.23201709,128.5658387,CWB379000775,보문주유소,408602
35.23289998,128.5048467,CWB379000776,롯데마트,401004
35.23174443,128.5862812,CWB379000778,양덕1동행정복지센터,420602
35.23179682,128.5859714,CWB379000779,양덕1동행정복지센터,420601
35.230936,128.6384513,CWB379000780,창원농산물도매시장,105903
35.23074469,128.6479801,CWB379000781,창원자동차검사소,118817
35.23079473,128.6471482,CWB379000782,창원자동차검사소,218802
35.23166443,128.5653502,CWB379000783,회성동우체국,407213
35.23151829,128.5680692,CWB379000784,북성초등학교,408603
35.23141519,128.5838593,CWB379000785,한일타운,411203
35.23121143,128.5836482,CWB379000786,한일타운,411204
35.23129866,128.5680968,CWB379000788,북성초등학교,408604
35.23213943,128.503596,CWB379000789,삼계,409907
35.23196957,128.5042401,CWB379000791,삼계,409908
35.22958194,128.6820879,CWB379000792,성산아트홀,113302
35.23191639,128.50047185,CWB379000793,삼계우체국,409905
35.23079222,128.6383669,CWB379000796,창원농산물도매시장,105904
35.22980643,128.6538312,CWB379000797,늘푸른전당,104801
35.2297923,128.6535354,CWB379000798,늘푸른전당,104802
35.23170937,128.5000775,CWB379000799,삼계우체국,409906
35.23197531,128.49425316,CWB379000800,안계초등학교,409901
35.23173377,128.4975072,CWB379000801,삼계숲속마을아파트,409903
35.22925557,128.6815668,CWB379000802,성산아트홀,113301
35.23081643,128.5660222,CWB379000803,회성동우체국,407212
35.23166816,128.49449467,CWB379000804,안계초등학교,409902
35.23152062,128.4974468,CWB379000805,삼계숲속마을아파트,409904
35.22891157,128.6963808,CWB379000806,창원시립테니스장입구,219101
35.23061611,128.5762928,CWB379000807,마산우체국,400110
35.23061781,128.5767179,CWB379000809,경남은행본점,400109
35.23095945,128.501801,CWB379000810,삼계대동아파트,408401
35.22854243,128.6962522,CWB379000811,창원시립테니스장입구,119132
35.23077143,128.5019462,CWB379000813,삼계대동아파트,408402
35.2281842,128.6923059,CWB379000815,신월민원센터,110102
35.22798643,128.6927662,CWB379000816,신월민원센터,110103
35.22939883,128.5851675,CWB379000817,타워맨션,411206
35.22941043,128.5726512,CWB379000818,메트로시티석전,408606
35.22770415,128.6862128,CWB379000819,창원중부경찰서,108901
35.22778301,128.6865323,CWB379000820,창원중부경찰서,108902
35.2279278,128.6792316,CWB379000821,창원시청(가로변),214210
35.2291736,128.573962,CWB379000822,메트로시티석전,408605
35.22793343,128.6570952,CWB379000823,충혼탑,104803
35.22864907,128.5683559,CWB379000825,서마산시장,407214
35.2277904,128.6583238,CWB379000827,충혼탑,219902
35.22874851,128.5861293,CWB379000828,타워맨션,411205
35.22884979,128.5683937,CWB379000829,서마산시장,407215
35.22707826,128.6865519,CWB379000830,은아아파트후문,110002
35.22709558,128.68690185,CWB379000831,불지사,110001
35.2275036,128.682374,CWB379000835,시청정문,117301
35.22715943,128.6574312,CWB379000836,충혼탑,119901
35.2291242,128.5054326,CWB379000837,한우리아파트,401002
35.22873543,128.5051002,CWB379000839,한우리아파트,401003
35.22730881,128.5869178,CWB379000840,양덕광장교차로,411207
35.2260625,128.6979892,CWB379000841,검찰청,219102
35.22645443,128.6555832,CWB379000843,삼동.대원대동1차,118821
35.22574398,128.698655,CWB379000844,검찰청,219103
35.22628227,128.6550268,CWB379000845,삼동.대원대동1차,218806
35.2256598,128.6957282,CWB379000846,신월동,110104
35.22571655,128.6959559,CWB379000847,신월동,110105
35.22731232,128.5741788,CWB379000848,석전동,400108
35.22551343,128.6896722,CWB379000849,신월아파트,110003
35.22524243,128.6897532,CWB379000850,신월아파트,110004
35.22661843,128.5731882,CWB379000853,석전동,400107
35.22633431,128.5892213,CWB379000854,정우맨션,411209
35.22624846,128.5889766,CWB379000855,정우맨션,411208
35.22487283,128.6556672,CWB379000857,대원파크빌아파트,207901
35.22490546,128.65591772,CWB379000858,월드메르디앙아파트,207902
35.22436412,128.6916955,CWB379000860,신월주공아파트,110005
35.22431796,128.677381,CWB379000861,중앙동,213305
35.22422143,128.6775482,CWB379000864,중앙동,213306
35.22392143,128.6920842,CWB379000865,신월주공아파트,110006
35.22510057,128.5874688,CWB379000867,양덕광장교차로,421904
35.22324998,128.6824166,CWB379000868,수협경남금융본부,208905
35.22609495,128.5045027,CWB379000869,이미지아파트입구,401001
35.22337819,128.7003512,CWB379000870,창원축구센터.법원,219105
35.22366235,128.6830257,CWB379000871,수협경남금융본부,208906
35.22329942,128.6999664,CWB379000872,창원축구센터.법원,219104
35.22485431,128.57951086,CWB379000873,문화방송,408610
35.22366143,128.6604682,CWB379000876,올림픽공원,218801
35.22459343,128.5709592,CWB379000879,석전사거리,407216
35.22332643,128.6601032,CWB379000880,목련아파트,218808
35.22429743,128.5711982,CWB379000882,석전사거리,407217
35.22393311,128.5911579,CWB379000884,팔룡산돌탑공원입구,411211
35.2234461,128.5912559,CWB379000886,팔룡산돌탑공원입구,411210
35.22201143,128.6951232,CWB379000887,사파대동아파트,210001
35.22177543,128.6958122,CWB379000889,사파대동아파트,210002
35.22180943,128.6752092,CWB379000890,중앙동행정복지센터,213303
35.22154643,128.6803582,CWB379000891,국민은행,217401
35.22149843,128.6800822,CWB379000892,우리은행,217402
35.2212467,128.7008441,CWB379000893,사파동,219106
35.22294543,128.5684442,CWB379000894,무지개아파트,406109
35.22107805,128.7012886,CWB379000895,사파동,219107
35.22274829,128.5687165,CWB379000897,무지개아파트,406108
35.22232864,128.585269,CWB379000899,야구장앞홈플러스,408613
35.22224954,128.5871527,CWB379000900,고속버스터미널,421901
35.22327452,128.502711,CWB379000901,대동이미지아파트,401314
35.22326215,128.5025123,CWB379000902,대동이미지아파트,401313
35.22221478,128.58494281,CWB379000903,야구장앞홈플러스,308601
35.22243691,128.5735855,CWB379000904,무학여고,400106
35.22226575,128.587365,CWB379000905,고속버스터미널,421902
35.22220884,128.59294631,CWB379000906,봉덕초등학교,411213
35.2219321,128.5928506,CWB379000907,봉덕초등학교,411212
35.2214263,128.67510472,CWB379000908,중앙동행정복지센터,213304
35.22228848,128.5710904,CWB379000909,동중후문,407219
35.22174804,128.5838174,CWB379000910,창원NC파크.마산회원구청,412805
35.22150771,128.5915099,CWB379000912,자유무역지역후문,407101
35.21998943,128.6980272,CWB379000913,사파초등학교,210003
35.22168028,128.5734731,CWB379000914,무학여고,400105
35.22171122,128.5646531,CWB379000915,노인병원,406107
35.22052906,128.6522214,CWB379000916,셰플러코리아,207904
35.22033682,128.6662103,CWB379000917,한국폴리텍7대학,218803
35.22128643,128.59076,CWB379000918,자유무역지역후문,407102
35.21980584,128.692468,CWB379000919,대동백화점(가로변),214215
35.22042199,128.6518362,CWB379000920,셰플러코리아,207903
35.22115559,128.5834955,CWB379000924,창원NC파크.마산회원구청,312806
35.2214637,128.5647407,CWB379000925,노인병원,406106
35.2210405,128.5956308,CWB379000926,봉암동,407103
35.21990836,128.6796451,CWB379000927,경창상가,208903
35.22016765,128.6657587,CWB379000928,한국폴리텍7대학,218810
35.21960268,128.6796226,CWB379000931,경창상가,208904
35.2206786,128.5958915,CWB379000933,봉암동,407104
35.21930543,128.6985882,CWB379000934,사파초등학교,210004
35.38820888,128.6016379,CWB379000002,명촌,112610
35.38813166,128.6016506,CWB379000003,명촌,112611
35.38411237,128.60510049,CWB379000005,명촌마을입구,119366
35.38360047,128.60530494,CWB379000006,명촌마을입구,119365
35.37813103,128.59486129,CWB379000007,초소,112609
35.37778219,128.5944913,CWB379000008,초소,112608
35.37544961,128.59078402,CWB379000009,내산,112607
35.37313555,128.6137346,CWB379000010,안신천,119364
35.37303514,128.6137921,CWB379000012,안신천,119363
35.37370889,128.59123124,CWB379000013,현도,112606
35.37379053,128.59136213,CWB379000014,현도,112605
35.37224173,128.5982019,CWB379000015,도래,112603
35.37218466,128.5981019,CWB379000016,도래,112604
35.37041853,128.66126188,CWB379000017,상옥정,103703
35.36987055,128.65143913,CWB379000018,활천,103701
35.3697336,128.65156837,CWB379000019,활천,103702
35.36874261,128.6669885,CWB379000020,하옥정,103704
35.3679376,128.6840827,CWB379000022,일동회관,100705
35.36796378,128.6839839,CWB379000023,일동회관,100704
35.36793344,128.6872062,CWB379000024,일동초등학교,100706
35.36850963,128.6259299,CWB379000025,바깥신천,119361
35.36764644,128.6961267,CWB379000026,신성,103710
35.36786449,128.6879092,CWB379000027,일동초등학교,103707
35.36857162,128.6260472,CWB379000028,바깥신천,119362
35.36775028,128.6914472,CWB379000029,당리,103708
35.3682737,128.646138,CWB379000030,본포마을회관,630001
35.36821769,128.64611,CWB379000031,본포마을회관,630002
35.36699972,128.69972118,CWB379000032,제1수산교,103711
35.36714414,128.6740062,CWB379000033,신전,100701
35.3679642,128.60023119,CWB379000034,앞실마을,112601
35.36779296,128.6034148,CWB379000035,대촌(하천초교),121505
35.36786831,128.6002258,CWB379000036,앞실마을,112602
35.36784003,128.603222,CWB379000037,대촌(하천초교),121506
35.36835829,128.565528,CWB379000038,내봉촌,630003
35.36820292,128.56550118,CWB379000039,내봉촌,630004
35.36653344,128.6809755,CWB379000041,갈전운동장,100703
35.36638266,128.6717237,CWB379000043,신전입구,103705
35.36668528,128.6466164,CWB379000044,본포,630005
35.36602048,128.6777968,CWB379000045,상리,100702
35.36565144,128.6014522,CWB379000046,중촌,121504
35.36564998,128.6013072,CWB379000047,중촌,121503
35.36405767,128.6236141,CWB379000048,신기,119360
35.36387005,128.6232711,CWB379000049,신기,119359
35.36420745,128.5997733,CWB379000050,앞실마을입구,121501
35.36452782,128.56500939,CWB379000051,음달마을,630006
35.36413163,128.5998637,CWB379000052,앞실마을입구,121502
35.3631755,128.64840381,CWB379000054,본포입구,104648
35.36320665,128.64826693,CWB379000055,본포입구,104645
35.36347093,128.56728562,CWB379000056,내봉촌(음달마을),630007
35.36093585,128.6825248,CWB379000058,송정종점,116701
35.36097025,128.68236953,CWB379000059,송정,116702
35.36062566,128.6442132,CWB379000060,가곡마을,110309
35.36047848,128.6440662,CWB379000061,가곡마을,110310
35.35977944,128.6533502,CWB379000062,전촌,104646
35.35963793,128.6534055,CWB379000063,전촌,104643
35.36019977,128.5903038,CWB379000064,봉촌,112003
35.36004045,128.5900744,CWB379000065,봉촌,112004
35.35892331,128.6179722,CWB379000066,신목,119357
35.35886691,128.6180841,CWB379000067,신목,630008
35.35746019,128.7128277,CWB379000068,북모산마을,103714
35.35887379,128.58497468,CWB379000069,소라,112001
35.35875813,128.5850433,CWB379000070,소라,112002
35.35766314,128.6555278,CWB379000071,전촌입구,104641
35.35771841,128.6556073,CWB379000072,전촌입구,104644
35.35455276,128.7116116,CWB379000073,남모산,630009
35.35453594,128.7117577,CWB379000074,남모산,630010
35.35513841,128.6549557,CWB379000075,원봉강,104639
35.35502489,128.6551802,CWB379000076,원봉강,104642
35.35392758,128.6666612,CWB379000077,용연입구,106801
35.35381102,128.6663791,CWB379000078,용연입구,106802
35.35384797,128.6695115,CWB379000079,용연마을,106803
35.35372957,128.6695323,CWB379000080,용연마을,106804
35.35461579,128.6102577,CWB379000081,북면온천,119356
35.35463086,128.6099733,CWB379000082,북면온천,119355
35.35334524,128.6091275,CWB379000083,북면농협,119354
35.35370548,128.63451585,CWB379000084,월계,114403
35.35364435,128.63470437,CWB379000085,월계,114404
35.35231786,128.676614,CWB379000086,산남,106807
35.35220953,128.6765824,CWB379000087,산남,106808
35.35301345,128.6088169,CWB379000088,북면농협,119353
35.35196515,128.6807519,CWB379000089,죽동마을,106809
35.35184631,128.6807639,CWB379000092,죽동마을,106810
35.35184361,128.6811678,CWB379000093,죽동,106811
35.35176448,128.6810844,CWB379000094,죽동,106812
35.35182952,128.6740606,CWB379000095,산남입구,106805
35.35167733,128.6739689,CWB379000096,산남입구,106806
