statsYm,admmCd,ctpvNm,sggNm,dongNm,tong,ban,totNmprCnt,maleNmprCnt,femlNmprCnt,male0AgeNmprCnt,male10AgeNmprCnt,male20AgeNmprCnt,male30AgeNmprCnt,male40AgeNmprCnt,male50AgeNmprCnt,male60AgeNmprCnt,male70AgeNmprCnt,male80AgeNmprCnt,male90AgeNmprCnt,male100AgeNmprCnt,feml0AgeNmprCnt,feml10AgeNmprCnt,feml20AgeNmprCnt,feml30AgeNmprCnt,feml40AgeNmprCnt,feml50AgeNmprCnt,feml60AgeNmprCnt,feml70AgeNmprCnt,feml80AgeNmprCnt,feml90AgeNmprCnt,feml100AgeNmprCnt
202604,4812554000,경상남도,창원시 마산합포구,문화동,9,2,145,75,70,0,6,19,2,8,10,11,15,3,1,0,0,3,7,4,6,13,17,11,8,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,9,3,42,25,17,1,2,5,4,2,3,1,6,1,0,0,0,0,1,2,3,1,4,3,3,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,9,4,51,25,26,0,2,8,1,4,3,3,4,0,0,0,0,2,7,1,1,2,2,5,4,2,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,9,5,71,35,36,1,1,6,2,3,8,9,3,2,0,0,2,3,2,5,5,2,5,9,2,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,10,1,148,95,53,0,9,41,7,8,8,11,8,3,0,0,0,6,16,4,5,6,13,2,1,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,10,2,60,35,25,0,2,5,5,3,11,4,2,3,0,0,0,3,1,3,3,4,3,4,3,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,10,3,21,9,12,0,0,1,1,0,3,2,1,1,0,0,0,0,0,0,1,1,1,3,6,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,10,4,81,36,45,2,5,9,3,5,3,3,3,3,0,0,0,4,12,3,1,6,3,8,4,4,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,10,5,101,54,47,1,12,18,5,8,2,6,1,0,1,0,1,6,10,1,8,6,5,6,3,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,10,6,91,47,44,1,3,5,5,8,4,10,7,4,0,0,1,3,1,4,3,5,14,10,3,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,11,1,70,45,25,2,2,13,3,7,7,6,5,0,0,0,1,0,12,2,2,2,2,1,3,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,11,2,99,48,51,1,4,9,2,4,10,7,8,3,0,0,0,3,12,2,3,12,8,5,5,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,11,3,61,33,28,1,1,6,3,2,4,7,7,2,0,0,0,1,5,4,2,3,6,4,2,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,11,4,62,27,35,0,1,4,3,1,4,3,7,3,1,0,0,2,2,1,2,4,10,9,5,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,11,5,114,55,59,3,8,2,6,8,7,7,10,4,0,0,3,1,1,7,5,10,11,16,5,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,12,1,67,36,31,0,3,6,9,5,3,5,3,2,0,0,1,2,3,3,4,6,3,4,5,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,12,2,160,78,82,2,6,13,3,16,10,12,9,7,0,0,0,8,15,6,6,12,13,15,7,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,12,3,166,104,62,0,3,81,8,3,7,2,0,0,0,0,1,6,40,6,3,1,3,1,1,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,12,4,57,37,20,0,4,11,7,3,5,4,1,2,0,0,0,0,1,2,2,6,1,7,1,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,12,5,70,31,39,0,2,8,2,6,6,4,2,1,0,0,0,3,7,2,2,9,9,6,1,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,13,1,250,117,133,4,9,21,21,22,16,11,9,4,0,0,8,11,16,20,19,18,12,22,7,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,13,2,51,27,24,1,1,2,4,4,3,8,4,0,0,0,0,0,0,3,0,4,8,7,2,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,13,3,38,20,18,0,0,3,3,4,2,1,3,3,1,0,0,0,2,2,0,2,6,4,2,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,13,4,36,20,16,0,0,4,2,3,3,4,2,2,0,0,0,2,1,0,3,1,5,4,0,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,14,1,91,50,41,0,4,17,4,3,10,7,2,2,1,0,0,2,8,3,4,7,11,3,3,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,14,2,123,63,60,0,4,36,7,3,3,5,3,2,0,0,0,6,30,3,5,4,5,5,2,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,14,3,179,90,89,0,5,44,11,7,10,5,5,3,0,0,3,12,41,0,5,7,9,6,4,2,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,14,4,72,40,32,0,1,9,4,3,8,3,7,4,1,0,0,1,4,2,1,2,4,8,9,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,14,5,81,36,45,0,3,4,4,7,5,4,8,1,0,0,1,5,3,3,2,3,20,3,3,2,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,15,1,342,174,168,7,20,20,26,43,29,15,11,3,0,0,18,17,16,27,35,25,19,7,3,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,15,2,252,136,116,0,19,71,12,12,8,9,4,1,0,0,0,16,71,1,7,8,8,3,1,0,1
202604,4812554000,경상남도,창원시 마산합포구,문화동,15,3,20,12,8,0,2,0,0,3,2,2,1,2,0,0,0,0,1,0,1,1,0,3,2,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,15,4,40,25,15,0,2,11,0,3,4,3,2,0,0,0,0,0,4,0,0,0,6,2,2,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,15,5,45,20,25,0,0,7,3,2,2,5,1,0,0,0,1,2,5,1,2,4,6,1,2,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,16,1,58,22,36,0,1,0,1,2,5,5,6,2,0,0,0,2,3,1,2,5,8,6,9,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,16,2,83,38,45,0,2,5,2,5,4,10,7,2,1,0,0,1,3,3,3,5,13,11,4,2,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,16,3,77,31,46,0,3,0,4,3,6,7,7,1,0,0,0,1,1,2,3,9,16,5,8,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,16,4,60,32,28,4,0,6,2,6,7,4,3,0,0,0,1,1,3,0,2,7,6,6,2,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,16,5,133,58,75,2,7,2,6,12,15,4,7,2,1,0,3,8,11,2,10,14,9,12,5,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,16,6,58,41,17,0,4,25,2,2,2,4,2,0,0,0,0,3,9,2,1,0,1,1,0,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,17,1,135,56,79,4,7,2,5,8,10,8,9,3,0,0,2,16,8,2,15,8,12,14,1,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,17,2,111,53,58,3,7,3,2,8,5,12,6,7,0,0,1,4,1,5,7,4,15,17,3,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,17,3,110,49,61,0,2,2,6,3,10,14,9,3,0,0,1,5,3,2,5,11,15,14,5,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,17,4,140,67,73,0,5,14,4,5,10,11,13,5,0,0,1,6,4,2,9,16,17,13,5,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,17,5,76,30,46,0,1,2,2,1,8,7,8,1,0,0,0,1,3,1,3,11,10,12,4,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,17,6,66,30,36,0,4,2,4,4,2,6,6,2,0,0,0,4,0,2,4,1,11,11,3,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,18,1,86,36,50,0,4,0,1,8,5,5,11,2,0,0,1,4,2,3,3,5,13,13,5,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,18,2,83,39,44,3,2,0,2,6,6,3,13,4,0,0,0,3,2,0,7,5,4,16,6,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,18,3,77,32,45,1,2,3,3,6,2,7,5,3,0,0,1,0,3,6,5,5,9,11,4,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,18,4,76,36,40,2,1,2,8,4,4,5,8,1,1,0,2,1,2,4,1,7,8,5,9,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,18,5,63,32,31,0,5,2,2,3,4,5,7,4,0,0,0,1,0,2,6,7,3,9,3,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,18,6,62,29,33,1,4,2,1,2,7,2,10,0,0,0,1,3,1,0,4,3,6,11,4,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,19,1,87,42,45,0,6,4,2,4,6,10,8,2,0,0,1,3,2,2,5,9,16,4,3,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,19,2,108,52,56,2,6,3,4,12,6,10,8,1,0,0,1,7,3,6,9,7,13,6,3,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,19,3,81,36,45,1,4,3,1,6,7,3,8,3,0,0,0,6,4,2,6,8,8,11,0,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,19,4,75,33,42,0,0,3,3,3,10,9,5,0,0,0,0,2,5,2,1,8,14,5,4,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,19,5,83,35,48,0,2,8,2,1,9,9,4,0,0,0,0,3,2,4,3,11,14,7,3,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,19,6,79,38,41,3,3,2,3,3,6,8,6,4,0,0,0,3,1,1,5,6,15,7,2,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,19,7,98,41,57,1,8,3,1,2,13,5,5,2,1,0,0,7,8,1,6,16,6,7,6,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,20,1,23,9,14,0,0,3,1,1,2,0,1,1,0,0,0,0,6,0,0,0,3,4,1,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,20,2,9,4,5,0,0,2,0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,1,0,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,20,3,34,18,16,0,2,0,0,1,5,5,4,1,0,0,0,0,1,1,1,0,5,4,2,2,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,20,4,99,57,42,0,0,12,10,12,9,9,5,0,0,0,0,1,7,4,4,5,9,6,5,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,21,1,76,33,43,1,3,6,4,2,7,7,2,1,0,0,0,0,5,3,6,5,11,9,4,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,21,2,71,36,35,1,4,4,4,3,9,7,4,0,0,0,0,1,2,6,1,9,13,0,2,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,21,3,36,20,16,0,2,5,1,1,2,3,2,4,0,0,0,0,0,1,2,3,6,3,1,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,21,4,27,13,14,0,0,1,1,1,2,4,3,1,0,0,0,0,0,0,0,4,4,4,2,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,21,5,40,17,23,0,0,1,4,0,5,4,2,1,0,0,0,2,1,1,3,2,5,3,5,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,22,1,61,31,30,1,3,1,5,2,6,6,5,2,0,0,0,3,1,2,4,4,7,8,1,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,22,2,32,17,15,0,0,0,1,5,5,4,2,0,0,0,0,0,3,2,0,2,3,4,0,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,22,3,101,51,50,3,0,8,4,8,9,7,9,2,1,0,0,4,8,2,4,7,13,6,6,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,22,4,24,9,15,0,0,0,0,2,2,0,3,2,0,0,0,0,0,2,1,1,2,6,2,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,22,5,261,133,128,10,10,19,15,27,24,10,11,6,1,0,8,13,10,15,26,16,14,19,5,2,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,22,6,75,40,35,0,0,6,5,5,11,7,3,2,1,0,2,3,4,3,3,5,5,3,5,2,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,23,1,59,30,29,2,2,2,2,4,6,2,7,3,0,0,2,5,2,3,2,4,4,5,2,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,23,2,67,30,37,1,3,1,2,1,4,6,9,3,0,0,2,2,1,0,5,2,10,13,2,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,23,3,88,44,44,0,5,9,2,5,8,9,5,1,0,0,0,4,9,1,5,8,9,7,1,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,23,4,78,40,38,1,0,4,5,5,5,10,7,3,0,0,1,2,1,4,2,9,9,8,1,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,24,1,50,25,25,0,1,4,2,1,7,4,2,4,0,0,0,1,1,0,0,7,3,7,2,3,1
202604,4812554000,경상남도,창원시 마산합포구,문화동,24,2,35,16,19,0,2,1,0,3,2,3,2,2,1,0,0,1,2,1,1,4,4,4,2,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,24,3,86,42,44,0,2,9,5,1,11,6,6,2,0,0,0,5,10,2,2,10,9,1,3,2,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,24,4,91,41,50,0,3,3,7,6,3,11,7,1,0,0,0,2,7,4,5,9,7,13,2,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,24,5,93,46,47,0,3,6,8,2,12,7,7,1,0,0,2,2,6,3,4,5,9,10,5,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,25,1,76,33,43,0,3,3,1,1,6,10,6,3,0,0,0,6,2,2,2,10,11,7,2,1,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,25,2,30,12,18,0,1,3,0,1,0,3,2,2,0,0,0,0,1,3,0,2,7,4,1,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,25,3,93,43,50,2,3,8,3,5,5,12,4,1,0,0,1,0,6,4,5,9,16,5,4,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,25,4,151,80,71,1,4,17,13,6,14,15,9,1,0,0,2,5,13,6,8,9,13,11,2,2,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,25,5,58,27,31,0,4,2,5,4,0,8,0,4,0,0,5,5,1,2,6,3,4,3,2,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,26,1,16,6,10,0,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,1,4,4,1,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,26,2,26,11,15,1,0,0,0,2,2,4,2,0,0,0,0,1,1,1,0,5,1,5,1,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,26,3,22,14,8,0,1,0,0,2,3,4,2,2,0,0,0,0,0,0,0,1,1,3,3,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,26,4,28,14,14,1,0,0,0,3,2,2,3,3,0,0,1,0,0,0,2,0,1,6,4,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,26,5,44,23,21,0,0,2,1,4,6,6,4,0,0,0,0,2,1,2,2,3,6,3,2,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,27,1,40,14,26,0,0,0,1,1,2,5,3,2,0,0,0,0,1,1,2,2,7,7,3,3,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,27,2,41,22,19,0,2,1,2,1,3,6,4,3,0,0,0,1,1,1,5,2,3,3,3,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,27,3,13,6,7,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,2,2,0,2,1,0,0
202604,4812554000,경상남도,창원시 마산합포구,문화동,27,4,20,8,12,0,0,0,0,2,3,2,0,1,0,0,0,0,1,1,0,2,1,3,3,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,1,1,71,36,35,2,6,3,0,4,9,8,1,3,0,0,0,1,6,3,5,11,4,4,1,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,1,2,81,38,43,5,7,2,5,8,3,6,1,1,0,0,1,8,2,3,10,5,8,2,3,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,1,3,99,47,52,1,0,5,9,4,9,8,9,1,1,0,5,3,1,4,7,12,8,8,2,2,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,1,4,90,38,52,0,5,2,8,5,5,9,4,0,0,0,2,4,4,4,10,2,14,5,6,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,1,5,110,54,56,1,14,7,2,8,8,8,5,1,0,0,5,7,2,6,10,11,6,5,2,2,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,1,6,96,45,51,1,4,7,5,2,12,9,3,2,0,0,1,7,5,2,4,17,6,6,3,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,1,7,101,43,58,3,7,3,3,7,13,4,1,2,0,0,3,12,6,4,12,11,5,3,2,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,1,8,106,60,46,6,10,8,3,11,9,6,5,2,0,0,2,6,2,5,9,11,5,3,2,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,2,1,90,45,45,1,6,7,5,8,6,6,4,1,1,0,3,3,3,6,9,8,10,2,1,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,2,2,107,52,55,0,5,12,3,8,14,8,2,0,0,0,3,9,5,4,11,15,5,3,0,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,2,3,104,55,49,3,8,5,6,7,11,11,3,1,0,0,2,6,5,5,8,11,8,1,3,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,2,4,105,51,54,5,8,4,6,7,7,4,8,1,1,0,2,4,3,6,11,9,8,6,5,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,2,5,100,44,56,0,7,6,5,5,8,7,3,2,1,0,6,7,2,4,8,13,8,5,3,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,2,6,91,40,51,3,4,2,5,12,5,4,5,0,0,0,0,9,2,4,12,5,10,4,3,2,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,2,7,84,34,50,4,1,3,8,4,7,3,2,2,0,0,2,5,3,9,8,7,9,6,1,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,2,8,112,55,57,3,9,6,1,10,12,8,4,1,1,0,2,6,4,4,12,10,8,7,3,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,3,1,95,45,50,2,2,5,3,4,9,12,6,2,0,0,2,4,4,5,2,14,10,7,2,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,3,2,60,21,39,1,0,1,4,6,2,7,0,0,0,0,0,3,1,3,3,7,9,9,3,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,3,3,111,53,58,3,5,11,4,10,9,7,3,1,0,0,3,10,4,4,8,13,9,3,3,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,3,4,108,49,59,7,5,3,6,7,8,7,4,1,1,0,5,9,5,9,7,9,10,4,1,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,3,5,89,43,46,1,8,3,4,6,12,5,4,0,0,0,2,2,5,4,5,14,8,5,1,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,3,6,95,42,53,2,7,6,1,2,13,6,2,3,0,0,0,7,4,3,6,16,5,6,5,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,3,7,134,59,75,2,7,8,4,9,13,8,5,2,1,0,5,11,8,5,10,15,6,10,2,3,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,3,8,123,60,63,5,12,4,3,12,11,8,5,0,0,0,2,11,4,3,13,11,8,6,2,3,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,4,1,109,52,57,4,8,3,3,9,10,4,8,3,0,0,4,5,3,4,12,8,10,9,2,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,4,2,121,62,59,2,8,7,5,11,13,6,6,2,2,0,4,10,2,1,15,11,4,7,5,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,4,3,124,54,70,1,9,2,5,5,15,10,5,2,0,0,3,14,7,6,8,13,12,4,2,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,4,4,65,31,34,1,1,4,2,5,5,7,6,0,0,0,1,2,2,4,3,6,8,6,1,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,4,5,129,71,58,8,11,6,2,18,11,10,4,1,0,0,3,11,3,2,15,9,10,4,0,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,4,6,135,64,71,5,8,6,6,9,15,8,4,3,0,0,3,8,9,9,10,15,6,5,5,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,4,7,142,71,71,4,16,8,6,16,10,6,4,1,0,0,8,13,4,8,17,6,11,1,2,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,4,8,149,73,76,3,18,6,4,14,13,10,5,0,0,0,1,16,8,3,17,15,11,4,1,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,5,1,65,29,36,0,2,0,3,6,4,10,3,1,0,0,2,2,0,5,3,4,10,8,1,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,5,2,31,14,17,1,0,0,4,2,1,5,0,1,0,0,1,2,1,1,2,2,2,3,2,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,5,5,75,36,39,1,2,3,6,5,6,4,3,4,2,0,1,1,2,2,6,7,8,6,5,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,5,6,48,22,26,0,2,2,5,1,7,2,2,1,0,0,0,1,2,1,3,3,12,4,0,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,5,7,110,56,54,2,5,9,2,10,12,5,9,2,0,0,1,7,0,2,11,10,8,10,5,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,5,8,54,26,28,0,1,1,2,1,3,7,6,4,1,0,0,1,1,2,2,4,5,9,4,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,5,9,115,53,62,1,5,4,1,8,12,9,9,4,0,0,3,4,5,2,7,10,13,12,6,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,6,1,75,38,37,0,2,1,6,6,9,6,6,2,0,0,0,2,0,3,1,4,10,9,7,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,6,2,127,53,74,0,1,3,3,8,13,13,8,4,0,0,1,4,6,6,7,13,13,13,11,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,6,3,32,16,16,0,2,0,1,2,3,5,1,2,0,0,0,0,0,0,1,3,3,4,5,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,6,4,56,22,34,0,5,1,2,2,3,6,2,1,0,0,0,3,3,3,5,5,4,4,5,2,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,6,5,108,47,61,1,8,3,1,9,9,6,8,1,1,0,0,2,1,2,7,14,18,6,4,6,1
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,6,6,39,20,19,0,1,3,2,3,2,6,1,2,0,0,3,1,1,4,1,0,6,1,2,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,7,1,29,15,14,0,0,1,0,5,2,3,2,2,0,0,0,0,2,0,1,5,4,1,1,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,7,2,36,13,23,1,1,1,0,2,1,4,2,1,0,0,2,2,2,2,2,3,4,4,2,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,7,3,155,79,76,5,6,15,10,12,13,10,4,4,0,0,3,6,12,11,10,13,11,7,2,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,7,4,72,33,39,0,0,2,3,3,8,3,9,4,1,0,0,0,3,1,3,5,8,11,6,2,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,8,1,57,30,27,0,2,3,1,3,6,9,6,0,0,0,1,3,1,1,3,5,8,2,1,2,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,8,2,28,9,19,0,1,0,0,0,3,3,1,1,0,0,0,2,1,0,1,2,2,6,3,2,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,8,3,42,18,24,0,0,3,1,1,2,6,2,3,0,0,0,0,1,0,0,2,12,4,5,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,8,4,78,33,45,0,1,3,2,5,5,6,8,3,0,0,0,1,3,2,7,6,11,13,2,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,9,1,34,13,21,0,0,1,2,0,2,5,2,1,0,0,0,0,1,0,1,2,4,8,5,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,9,2,22,9,13,0,0,1,0,1,0,4,1,2,0,0,0,2,0,1,1,1,4,2,2,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,9,3,47,25,22,0,1,2,2,2,7,8,3,0,0,0,0,0,1,1,1,3,6,5,5,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,9,4,30,13,17,0,0,1,0,0,2,6,3,1,0,0,0,0,2,0,0,3,5,4,2,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,9,5,27,15,12,0,0,0,2,1,5,2,3,2,0,0,0,0,0,1,0,1,1,5,4,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,9,6,43,24,19,0,2,3,3,3,4,5,3,1,0,0,0,1,1,1,2,4,2,6,2,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,9,7,11,5,6,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,1,3,0,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,10,1,45,23,22,0,0,3,3,3,4,3,4,3,0,0,0,0,3,2,4,2,2,6,2,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,10,2,35,21,14,0,2,1,3,4,4,4,2,1,0,0,0,0,1,1,1,2,1,2,3,3,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,10,3,43,26,17,0,1,2,4,1,5,7,5,1,0,0,0,0,0,0,2,2,6,6,0,1,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,10,4,53,27,26,1,0,1,3,2,10,4,6,0,0,0,0,0,1,1,3,3,8,8,2,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,11,1,45,22,23,0,5,1,1,2,3,4,4,1,1,0,1,1,0,0,6,0,6,7,2,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,11,2,34,12,22,1,1,1,1,1,1,2,2,2,0,0,2,1,2,2,1,1,5,6,2,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,11,3,24,15,9,0,0,1,1,3,2,5,1,2,0,0,0,0,0,1,1,1,1,2,3,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,11,4,33,18,15,0,1,0,2,3,2,4,6,0,0,0,0,0,0,0,1,3,4,5,2,0,0
202604,4812556500,경상남도,창원시 마산합포구,반월중앙동,11,5,41,23,18,0,0,0,3,3,3,6,6,2,0,0,0,0,2,1,0,1,3,5,5,1,0
